CustomerID,Count,Quarter,Satisfaction Score,Satisfaction Score Label,Customer Status,Churn Label,Churn Value,Churn Score,Churn Score Category,CLTV,CLTV Category,Churn Category,Churn Reason
CUST00281,1,Q2,3,Neutral,Stayed,No,0,5,1-10,3276,3000-3499,,
CUST00282,1,Q4,3,Neutral,Churned,Yes,1,31,31-40,3730,3500-3999,Price,Poor service
CUST00283,1,Q2,2,Unsatisfied,Stayed,No,0,27,21-30,2787,2500-2999,,
CUST00284,1,Q4,1,Very Unsatisfied,Churned,Yes,1,67,61-70,4026,4000-4499,Dissatisfaction,Too expensive
CUST00285,1,Q2,4,Satisfied,Stayed,No,0,70,71-80,5347,5000-5499,,
CUST00286,1,Q2,5,Very Satisfied,Stayed,No,0,95,91-100,4992,4500-4999,,
CUST00287,1,Q4,3,Neutral,Churned,Yes,1,23,21-30,5253,5000-5499,Competitor,Poor service
CUST00288,1,Q2,5,Very Satisfied,Stayed,No,0,40,41-50,2823,2500-2999,,
CUST00289,1,Q3,1,Very Unsatisfied,Stayed,No,0,3,1-10,5859,5500-5999,,
CUST00290,1,Q1,4,Satisfied,Churned,Yes,1,41,41-50,3283,3000-3499,Attitude,Too expensive
CUST00291,1,Q1,3,Neutral,Churned,Yes,1,96,91-100,2525,2500-2999,Price,Found better deal
CUST00292,1,Q1,2,Unsatisfied,Stayed,No,0,18,11-20,2563,2500-2999,,
CUST00293,1,Q4,5,Very Satisfied,Stayed,No,0,64,61-70,3925,3500-3999,,
CUST00294,1,Q4,4,Satisfied,Stayed,No,0,68,61-70,6212,6000-6499,,
CUST00295,1,Q4,4,Satisfied,Stayed,No,0,77,71-80,4696,4500-4999,,
CUST00296,1,Q3,1,Very Unsatisfied,Stayed,No,0,12,11-20,5262,5000-5499,,
CUST00297,1,Q3,3,Neutral,Stayed,No,0,96,91-100,6866,6500-6999,,
CUST00298,1,Q1,4,Satisfied,Churned,Yes,1,89,81-90,2754,2500-2999,Price,Poor service
CUST00299,1,Q4,2,Unsatisfied,Stayed,No,0,19,11-20,5272,5000-5499,,
CUST00300,1,Q3,4,Satisfied,Stayed,No,0,54,51-60,5420,5000-5499,,
CUST00301,1,Q2,4,Satisfied,Stayed,No,0,79,71-80,3911,3500-3999,,
CUST00302,1,Q1,5,Very Satisfied,Stayed,No,0,97,91-100,5539,5500-5999,,
CUST00303,1,Q1,1,Very Unsatisfied,Stayed,No,0,20,21-30,6012,6000-6499,,
CUST00304,1,Q4,3,Neutral,Stayed,No,0,83,81-90,3999,3500-3999,,
CUST00305,1,Q1,1,Very Unsatisfied,Churned,Yes,1,20,21-30,3362,3000-3499,Competitor,Found better deal
CUST00306,1,Q1,3,Neutral,Stayed,No,0,17,11-20,6735,6500-6999,,
CUST00307,1,Q2,4,Satisfied,Stayed,No,0,8,1-10,4371,4000-4499,,
CUST00308,1,Q1,3,Neutral,Stayed,No,0,54,51-60,4847,4500-4999,,
CUST00309,1,Q4,1,Very Unsatisfied,Churned,Yes,1,24,21-30,6791,6500-6999,Price,No longer needed
CUST00310,1,Q3,3,Neutral,Stayed,No,0,97,91-100,3516,3500-3999,,
CUST00311,1,Q3,4,Satisfied,Stayed,No,0,33,31-40,2243,2000-2499,,
CUST00312,1,Q4,4,Satisfied,Stayed,No,0,99,91-100,2589,2500-2999,,
CUST00313,1,Q3,1,Very Unsatisfied,Stayed,No,0,66,61-70,5778,5500-5999,,
CUST00314,1,Q1,3,Neutral,Stayed,No,0,34,31-40,3657,3500-3999,,
CUST00315,1,Q3,1,Very Unsatisfied,Stayed,No,0,33,31-40,3204,3000-3499,,
CUST00316,1,Q2,2,Unsatisfied,Stayed,No,0,94,91-100,2106,2000-2499,,
CUST00317,1,Q1,2,Unsatisfied,Churned,Yes,1,65,61-70,2973,2500-2999,Price,Moving
CUST00318,1,Q1,2,Unsatisfied,Stayed,No,0,2,1-10,2855,2500-2999,,
CUST00319,1,Q2,4,Satisfied,Stayed,No,0,84,81-90,5473,5000-5499,,
CUST00320,1,Q4,4,Satisfied,Stayed,No,0,15,11-20,2713,2500-2999,,
CUST00321,1,Q1,2,Unsatisfied,Stayed,No,0,85,81-90,2075,2000-2499,,
CUST00322,1,Q3,1,Very Unsatisfied,Stayed,No,0,35,31-40,5898,5500-5999,,
CUST00323,1,Q3,1,Very Unsatisfied,Stayed,No,0,8,1-10,2321,2000-2499,,
CUST00324,1,Q3,2,Unsatisfied,Stayed,No,0,21,21-30,3117,3000-3499,,
CUST00325,1,Q4,4,Satisfied,Churned,Yes,1,33,31-40,3934,3500-3999,Competitor,Too expensive
CUST00326,1,Q2,1,Very Unsatisfied,Stayed,No,0,29,21-30,5136,5000-5499,,
CUST00327,1,Q4,3,Neutral,Stayed,No,0,61,61-70,6395,6000-6499,,
CUST00328,1,Q4,2,Unsatisfied,Churned,Yes,1,82,81-90,3835,3500-3999,Price,Moving
CUST00329,1,Q2,2,Unsatisfied,Churned,Yes,1,30,31-40,4202,4000-4499,Competitor,Poor service
CUST00330,1,Q4,4,Satisfied,Stayed,No,0,79,71-80,2785,2500-2999,,
CUST00331,1,Q3,2,Unsatisfied,Stayed,No,0,85,81-90,4334,4000-4499,,
CUST00332,1,Q3,2,Unsatisfied,Churned,Yes,1,9,1-10,6280,6000-6499,Dissatisfaction,Too expensive
CUST00333,1,Q1,1,Very Unsatisfied,Churned,Yes,1,81,81-90,3198,3000-3499,Attitude,No longer needed
CUST00334,1,Q4,3,Neutral,Stayed,No,0,94,91-100,6530,6500-6999,,
CUST00335,1,Q3,4,Satisfied,Churned,Yes,1,79,71-80,6114,6000-6499,Attitude,Moving
CUST00336,1,Q1,5,Very Satisfied,Stayed,No,0,48,41-50,6344,6000-6499,,
CUST00337,1,Q4,4,Satisfied,Stayed,No,0,81,81-90,2405,2000-2499,,
CUST00338,1,Q3,5,Very Satisfied,Stayed,No,0,42,41-50,5203,5000-5499,,
CUST00339,1,Q1,2,Unsatisfied,Stayed,No,0,92,91-100,4140,4000-4499,,
CUST00340,1,Q2,2,Unsatisfied,Stayed,No,0,95,91-100,5042,5000-5499,,
CUST00341,1,Q2,4,Satisfied,Stayed,No,0,88,81-90,6501,6500-6999,,
CUST00342,1,Q4,2,Unsatisfied,Stayed,No,0,10,11-20,3360,3000-3499,,
CUST00343,1,Q2,5,Very Satisfied,Stayed,No,0,96,91-100,4150,4000-4499,,
CUST00344,1,Q4,4,Satisfied,Churned,Yes,1,34,31-40,2770,2500-2999,Dissatisfaction,Poor service
CUST00345,1,Q1,2,Unsatisfied,Stayed,No,0,87,81-90,3308,3000-3499,,
CUST00346,1,Q3,5,Very Satisfied,Churned,Yes,1,63,61-70,5710,5500-5999,Other,Poor service
CUST00347,1,Q1,3,Neutral,Churned,Yes,1,76,71-80,6154,6000-6499,Competitor,Moving
CUST00348,1,Q2,4,Satisfied,Stayed,No,0,97,91-100,3935,3500-3999,,
CUST00349,1,Q3,1,Very Unsatisfied,Stayed,No,0,36,31-40,3254,3000-3499,,
CUST00350,1,Q4,4,Satisfied,Stayed,No,0,29,21-30,5975,5500-5999,,
CUST00351,1,Q3,4,Satisfied,Stayed,No,0,59,51-60,5134,5000-5499,,
CUST00352,1,Q4,3,Neutral,Churned,Yes,1,66,61-70,4321,4000-4499,Price,Too expensive
CUST00353,1,Q4,2,Unsatisfied,Stayed,No,0,49,41-50,2299,2000-2499,,
CUST00354,1,Q2,5,Very Satisfied,Stayed,No,0,32,31-40,3264,3000-3499,,
CUST00355,1,Q2,2,Unsatisfied,Stayed,No,0,85,81-90,5297,5000-5499,,
CUST00356,1,Q1,3,Neutral,Stayed,No,0,34,31-40,4301,4000-4499,,
CUST00357,1,Q1,2,Unsatisfied,Churned,Yes,1,79,71-80,6412,6000-6499,Competitor,Found better deal
CUST00358,1,Q1,1,Very Unsatisfied,Stayed,No,0,65,61-70,6409,6000-6499,,
CUST00359,1,Q3,4,Satisfied,Churned,Yes,1,15,11-20,3369,3000-3499,Other,Poor service
CUST00360,1,Q1,2,Unsatisfied,Stayed,No,0,45,41-50,5032,5000-5499,,
CUST00361,1,Q3,2,Unsatisfied,Stayed,No,0,99,91-100,6815,6500-6999,,
CUST00362,1,Q2,1,Very Unsatisfied,Stayed,No,0,27,21-30,6475,6000-6499,,
CUST00363,1,Q1,2,Unsatisfied,Churned,Yes,1,14,11-20,3154,3000-3499,Competitor,Moving
CUST00364,1,Q1,3,Neutral,Stayed,No,0,2,1-10,4692,4500-4999,,
CUST00365,1,Q2,4,Satisfied,Stayed,No,0,52,51-60,4488,4000-4499,,
CUST00366,1,Q2,1,Very Unsatisfied,Stayed,No,0,90,91-100,3109,3000-3499,,
CUST00367,1,Q1,4,Satisfied,Stayed,No,0,85,81-90,5151,5000-5499,,
CUST00368,1,Q1,5,Very Satisfied,Stayed,No,0,95,91-100,6795,6500-6999,,
CUST00369,1,Q2,4,Satisfied,Churned,Yes,1,91,91-100,5003,5000-5499,Competitor,No longer needed
CUST00370,1,Q2,4,Satisfied,Stayed,No,0,92,91-100,4376,4000-4499,,
CUST00371,1,Q4,5,Very Satisfied,Churned,Yes,1,54,51-60,6233,6000-6499,Price,Poor service
CUST00372,1,Q4,5,Very Satisfied,Churned,Yes,1,81,81-90,6147,6000-6499,Dissatisfaction,Moving
CUST00373,1,Q4,4,Satisfied,Stayed,No,0,97,91-100,6023,6000-6499,,
CUST00374,1,Q3,4,Satisfied,Stayed,No,0,29,21-30,3339,3000-3499,,
CUST00375,1,Q3,3,Neutral,Stayed,No,0,74,71-80,5697,5500-5999,,
CUST00376,1,Q1,3,Neutral,Stayed,No,0,99,91-100,5235,5000-5499,,
CUST00377,1,Q1,4,Satisfied,Stayed,No,0,74,71-80,5438,5000-5499,,
CUST00378,1,Q4,2,Unsatisfied,Stayed,No,0,17,11-20,5959,5500-5999,,
CUST00379,1,Q3,2,Unsatisfied,Stayed,No,0,98,91-100,6728,6500-6999,,
CUST00380,1,Q1,3,Neutral,Churned,Yes,1,80,81-90,2597,2500-2999,Attitude,Found better deal
CUST00381,1,Q4,2,Unsatisfied,Stayed,No,0,23,21-30,4226,4000-4499,,
CUST00382,1,Q1,2,Unsatisfied,Stayed,No,0,76,71-80,6693,6500-6999,,
CUST00383,1,Q2,3,Neutral,Stayed,No,0,63,61-70,6693,6500-6999,,
CUST00384,1,Q1,4,Satisfied,Stayed,No,0,5,1-10,6194,6000-6499,,
CUST00385,1,Q1,4,Satisfied,Stayed,No,0,67,61-70,5461,5000-5499,,
CUST00386,1,Q4,2,Unsatisfied,Stayed,No,0,42,41-50,6521,6500-6999,,
CUST00387,1,Q3,4,Satisfied,Stayed,No,0,34,31-40,4726,4500-4999,,
CUST00388,1,Q1,2,Unsatisfied,Stayed,No,0,5,1-10,5409,5000-5499,,
CUST00389,1,Q1,4,Satisfied,Stayed,No,0,45,41-50,4680,4500-4999,,
CUST00390,1,Q4,4,Satisfied,Stayed,No,0,22,21-30,4703,4500-4999,,
CUST00391,1,Q3,4,Satisfied,Stayed,No,0,73,71-80,5588,5500-5999,,
CUST00392,1,Q2,2,Unsatisfied,Stayed,No,0,91,91-100,5502,5500-5999,,
CUST00393,1,Q1,2,Unsatisfied,Stayed,No,0,6,1-10,6491,6000-6499,,
CUST00394,1,Q4,3,Neutral,Stayed,No,0,57,51-60,6435,6000-6499,,
CUST00395,1,Q2,3,Neutral,Stayed,No,0,20,21-30,5207,5000-5499,,
CUST00396,1,Q1,3,Neutral,Stayed,No,0,9,1-10,3431,3000-3499,,
CUST00397,1,Q2,3,Neutral,Stayed,No,0,31,31-40,5573,5500-5999,,
CUST00398,1,Q3,2,Unsatisfied,Stayed,No,0,98,91-100,3744,3500-3999,,
CUST00399,1,Q1,2,Unsatisfied,Stayed,No,0,59,51-60,2072,2000-2499,,
CUST00400,1,Q4,3,Neutral,Stayed,No,0,9,1-10,5164,5000-5499,,
CUST00401,1,Q3,5,Very Satisfied,Stayed,No,0,25,21-30,4882,4500-4999,,
CUST00402,1,Q2,3,Neutral,Stayed,No,0,98,91-100,6770,6500-6999,,
CUST00403,1,Q2,2,Unsatisfied,Stayed,No,0,38,31-40,5025,5000-5499,,
CUST00404,1,Q3,3,Neutral,Churned,Yes,1,34,31-40,2208,2000-2499,Price,Moving
CUST00405,1,Q3,3,Neutral,Stayed,No,0,24,21-30,5311,5000-5499,,
CUST00406,1,Q4,3,Neutral,Churned,Yes,1,66,61-70,5977,5500-5999,Price,Too expensive
CUST00407,1,Q1,3,Neutral,Stayed,No,0,75,71-80,2279,2000-2499,,
CUST00408,1,Q2,1,Very Unsatisfied,Stayed,No,0,14,11-20,3534,3500-3999,,
CUST00409,1,Q4,3,Neutral,Stayed,No,0,48,41-50,3638,3500-3999,,
CUST00410,1,Q4,2,Unsatisfied,Stayed,No,0,28,21-30,6945,6500-6999,,
CUST00411,1,Q2,3,Neutral,Churned,Yes,1,72,71-80,4667,4500-4999,Competitor,Moving
CUST00412,1,Q4,5,Very Satisfied,Stayed,No,0,53,51-60,2815,2500-2999,,
CUST00413,1,Q3,3,Neutral,Stayed,No,0,35,31-40,5518,5500-5999,,
CUST00414,1,Q1,5,Very Satisfied,Churned,Yes,1,61,61-70,5503,5500-5999,Price,Poor service
CUST00415,1,Q2,3,Neutral,Stayed,No,0,57,51-60,6585,6500-6999,,
CUST00416,1,Q2,2,Unsatisfied,Stayed,No,0,94,91-100,5442,5000-5499,,
CUST00417,1,Q3,2,Unsatisfied,Churned,Yes,1,98,91-100,3225,3000-3499,Attitude,Too expensive
CUST00418,1,Q2,1,Very Unsatisfied,Stayed,No,0,93,91-100,5555,5500-5999,,
CUST00419,1,Q1,4,Satisfied,Stayed,No,0,54,51-60,5131,5000-5499,,
CUST00420,1,Q3,3,Neutral,Churned,Yes,1,99,91-100,5775,5500-5999,Attitude,Moving
CUST00421,1,Q1,3,Neutral,Stayed,No,0,47,41-50,5557,5500-5999,,
CUST00422,1,Q2,5,Very Satisfied,Churned,Yes,1,35,31-40,2447,2000-2499,Dissatisfaction,Poor service
CUST00423,1,Q3,2,Unsatisfied,Stayed,No,0,3,1-10,4707,4500-4999,,
CUST00424,1,Q3,2,Unsatisfied,Stayed,No,0,19,11-20,6662,6500-6999,,
CUST00425,1,Q2,5,Very Satisfied,Stayed,No,0,82,81-90,6158,6000-6499,,
CUST00426,1,Q4,4,Satisfied,Stayed,No,0,31,31-40,6917,6500-6999,,
CUST00427,1,Q1,1,Very Unsatisfied,Stayed,No,0,28,21-30,5484,5000-5499,,
CUST00428,1,Q4,3,Neutral,Stayed,No,0,72,71-80,3102,3000-3499,,
CUST00429,1,Q2,1,Very Unsatisfied,Stayed,No,0,25,21-30,5692,5500-5999,,
CUST00430,1,Q2,4,Satisfied,Churned,Yes,1,79,71-80,2077,2000-2499,Price,No longer needed
CUST00431,1,Q3,2,Unsatisfied,Churned,Yes,1,67,61-70,3997,3500-3999,Dissatisfaction,Moving
CUST00432,1,Q2,5,Very Satisfied,Churned,Yes,1,19,11-20,2210,2000-2499,Competitor,Too expensive
CUST00433,1,Q3,5,Very Satisfied,Stayed,No,0,20,21-30,2613,2500-2999,,
CUST00434,1,Q4,4,Satisfied,Stayed,No,0,84,81-90,5986,5500-5999,,
CUST00435,1,Q4,2,Unsatisfied,Churned,Yes,1,52,51-60,4554,4500-4999,Other,Too expensive
CUST00436,1,Q3,3,Neutral,Stayed,No,0,6,1-10,4708,4500-4999,,
CUST00437,1,Q2,4,Satisfied,Stayed,No,0,68,61-70,2579,2500-2999,,
CUST00438,1,Q3,3,Neutral,Churned,Yes,1,78,71-80,4800,4500-4999,Other,Poor service
CUST00439,1,Q2,4,Satisfied,Stayed,No,0,31,31-40,4301,4000-4499,,
CUST00440,1,Q2,1,Very Unsatisfied,Stayed,No,0,88,81-90,6149,6000-6499,,
CUST00441,1,Q4,1,Very Unsatisfied,Stayed,No,0,25,21-30,5208,5000-5499,,
CUST00442,1,Q1,1,Very Unsatisfied,Stayed,No,0,17,11-20,6107,6000-6499,,
CUST00443,1,Q3,3,Neutral,Stayed,No,0,79,71-80,5714,5500-5999,,
CUST00444,1,Q4,2,Unsatisfied,Stayed,No,0,73,71-80,5808,5500-5999,,
CUST00445,1,Q2,4,Satisfied,Churned,Yes,1,93,91-100,5394,5000-5499,Other,Too expensive
CUST00446,1,Q2,5,Very Satisfied,Stayed,No,0,5,1-10,6780,6500-6999,,
CUST00447,1,Q4,1,Very Unsatisfied,Stayed,No,0,48,41-50,3509,3500-3999,,
CUST00448,1,Q3,5,Very Satisfied,Stayed,No,0,48,41-50,5892,5500-5999,,
CUST00449,1,Q3,2,Unsatisfied,Churned,Yes,1,77,71-80,4681,4500-4999,Attitude,Too expensive
CUST00450,1,Q1,4,Satisfied,Churned,Yes,1,12,11-20,2837,2500-2999,Competitor,Too expensive
CUST00451,1,Q2,1,Very Unsatisfied,Churned,Yes,1,22,21-30,4539,4500-4999,Price,No longer needed
CUST00452,1,Q2,5,Very Satisfied,Stayed,No,0,83,81-90,6049,6000-6499,,
CUST00453,1,Q2,1,Very Unsatisfied,Stayed,No,0,56,51-60,4895,4500-4999,,
CUST00454,1,Q4,1,Very Unsatisfied,Churned,Yes,1,96,91-100,4332,4000-4499,Price,Poor service
CUST00455,1,Q2,1,Very Unsatisfied,Stayed,No,0,38,31-40,3795,3500-3999,,
CUST00456,1,Q4,3,Neutral,Stayed,No,0,14,11-20,2764,2500-2999,,
CUST00457,1,Q1,1,Very Unsatisfied,Stayed,No,0,37,31-40,4547,4500-4999,,
CUST00458,1,Q1,1,Very Unsatisfied,Churned,Yes,1,66,61-70,2330,2000-2499,Competitor,Poor service
CUST00459,1,Q3,3,Neutral,Churned,Yes,1,14,11-20,4877,4500-4999,Competitor,No longer needed
CUST00460,1,Q2,4,Satisfied,Stayed,No,0,98,91-100,2922,2500-2999,,
CUST00461,1,Q2,4,Satisfied,Stayed,No,0,67,61-70,5613,5500-5999,,
CUST00462,1,Q1,3,Neutral,Stayed,No,0,44,41-50,4723,4500-4999,,
CUST00463,1,Q2,5,Very Satisfied,Stayed,No,0,29,21-30,4352,4000-4499,,
CUST00464,1,Q3,5,Very Satisfied,Churned,Yes,1,57,51-60,4784,4500-4999,Dissatisfaction,No longer needed
CUST00465,1,Q1,1,Very Unsatisfied,Stayed,No,0,17,11-20,5275,5000-5499,,
CUST00466,1,Q4,4,Satisfied,Stayed,No,0,86,81-90,5217,5000-5499,,
CUST00467,1,Q3,1,Very Unsatisfied,Stayed,No,0,48,41-50,4241,4000-4499,,
CUST00468,1,Q1,1,Very Unsatisfied,Stayed,No,0,99,91-100,2648,2500-2999,,
CUST00469,1,Q1,5,Very Satisfied,Stayed,No,0,5,1-10,3753,3500-3999,,
CUST00470,1,Q3,3,Neutral,Stayed,No,0,49,41-50,4836,4500-4999,,
CUST00471,1,Q1,1,Very Unsatisfied,Stayed,No,0,50,51-60,6681,6500-6999,,
CUST00472,1,Q2,3,Neutral,Stayed,No,0,14,11-20,6911,6500-6999,,
CUST00473,1,Q4,5,Very Satisfied,Stayed,No,0,15,11-20,4859,4500-4999,,
CUST00474,1,Q1,2,Unsatisfied,Stayed,No,0,66,61-70,2784,2500-2999,,
CUST00475,1,Q3,5,Very Satisfied,Stayed,No,0,40,41-50,2684,2500-2999,,
CUST00476,1,Q2,1,Very Unsatisfied,Stayed,No,0,77,71-80,3073,3000-3499,,
CUST00477,1,Q4,5,Very Satisfied,Stayed,No,0,2,1-10,2470,2000-2499,,
CUST00478,1,Q2,2,Unsatisfied,Stayed,No,0,20,21-30,5202,5000-5499,,
CUST00479,1,Q1,5,Very Satisfied,Churned,Yes,1,58,51-60,3215,3000-3499,Attitude,Found better deal
CUST00480,1,Q3,5,Very Satisfied,Stayed,No,0,74,71-80,5184,5000-5499,,
CUST00481,1,Q4,2,Unsatisfied,Stayed,No,0,7,1-10,5382,5000-5499,,
CUST00482,1,Q1,5,Very Satisfied,Stayed,No,0,83,81-90,2312,2000-2499,,
CUST00483,1,Q4,5,Very Satisfied,Churned,Yes,1,98,91-100,5615,5500-5999,Dissatisfaction,Found better deal
CUST00484,1,Q2,1,Very Unsatisfied,Churned,Yes,1,62,61-70,5647,5500-5999,Dissatisfaction,No longer needed
CUST00485,1,Q4,4,Satisfied,Churned,Yes,1,99,91-100,2905,2500-2999,Competitor,No longer needed
CUST00486,1,Q2,5,Very Satisfied,Stayed,No,0,80,81-90,6682,6500-6999,,
CUST00487,1,Q4,3,Neutral,Stayed,No,0,16,11-20,2990,2500-2999,,
CUST00488,1,Q3,2,Unsatisfied,Churned,Yes,1,57,51-60,3187,3000-3499,Other,Moving
CUST00489,1,Q3,4,Satisfied,Churned,Yes,1,6,1-10,2486,2000-2499,Other,Moving
CUST00490,1,Q3,1,Very Unsatisfied,Stayed,No,0,51,51-60,4062,4000-4499,,
CUST00491,1,Q4,1,Very Unsatisfied,Stayed,No,0,55,51-60,6097,6000-6499,,
CUST00492,1,Q3,1,Very Unsatisfied,Stayed,No,0,29,21-30,6813,6500-6999,,
CUST00493,1,Q3,4,Satisfied,Churned,Yes,1,73,71-80,5085,5000-5499,Dissatisfaction,Moving
CUST00494,1,Q1,1,Very Unsatisfied,Stayed,No,0,78,71-80,2181,2000-2499,,
CUST00495,1,Q2,4,Satisfied,Stayed,No,0,49,41-50,3403,3000-3499,,
CUST00496,1,Q3,5,Very Satisfied,Stayed,No,0,26,21-30,5894,5500-5999,,
CUST00497,1,Q3,5,Very Satisfied,Stayed,No,0,86,81-90,6378,6000-6499,,
CUST00498,1,Q4,3,Neutral,Stayed,No,0,6,1-10,5668,5500-5999,,
CUST00499,1,Q1,5,Very Satisfied,Stayed,No,0,49,41-50,2302,2000-2499,,
CUST00500,1,Q1,2,Unsatisfied,Stayed,No,0,54,51-60,4493,4000-4499,,
CUST00501,1,Q2,2,Unsatisfied,Stayed,No,0,37,31-40,4219,4000-4499,,
CUST00502,1,Q3,5,Very Satisfied,Stayed,No,0,94,91-100,2105,2000-2499,,
CUST00503,1,Q2,3,Neutral,Stayed,No,0,5,1-10,3690,3500-3999,,
CUST00504,1,Q2,4,Satisfied,Stayed,No,0,7,1-10,4410,4000-4499,,
CUST00505,1,Q3,2,Unsatisfied,Churned,Yes,1,59,51-60,6442,6000-6499,Dissatisfaction,Poor service
CUST00506,1,Q1,1,Very Unsatisfied,Stayed,No,0,78,71-80,3610,3500-3999,,
CUST00507,1,Q1,2,Unsatisfied,Churned,Yes,1,19,11-20,3618,3500-3999,Competitor,Moving
CUST00508,1,Q1,1,Very Unsatisfied,Churned,Yes,1,29,21-30,2673,2500-2999,Attitude,Poor service
CUST00509,1,Q4,1,Very Unsatisfied,Stayed,No,0,20,21-30,6639,6500-6999,,
CUST00510,1,Q4,2,Unsatisfied,Stayed,No,0,26,21-30,6952,6500-6999,,
CUST00511,1,Q2,5,Very Satisfied,Churned,Yes,1,97,91-100,3137,3000-3499,Price,Poor service
CUST00512,1,Q4,2,Unsatisfied,Churned,Yes,1,9,1-10,5243,5000-5499,Dissatisfaction,Too expensive
CUST00513,1,Q3,3,Neutral,Stayed,No,0,41,41-50,2768,2500-2999,,
CUST00514,1,Q1,1,Very Unsatisfied,Stayed,No,0,51,51-60,4218,4000-4499,,
CUST00515,1,Q4,3,Neutral,Stayed,No,0,2,1-10,3435,3000-3499,,
CUST00516,1,Q1,5,Very Satisfied,Stayed,No,0,61,61-70,6637,6500-6999,,
CUST00517,1,Q4,4,Satisfied,Stayed,No,0,56,51-60,3521,3500-3999,,
CUST00518,1,Q3,5,Very Satisfied,Stayed,No,0,74,71-80,2173,2000-2499,,
CUST00519,1,Q1,2,Unsatisfied,Stayed,No,0,74,71-80,3330,3000-3499,,
CUST00520,1,Q4,5,Very Satisfied,Stayed,No,0,47,41-50,5086,5000-5499,,
CUST00521,1,Q1,5,Very Satisfied,Stayed,No,0,41,41-50,3733,3500-3999,,
CUST00522,1,Q1,4,Satisfied,Stayed,No,0,73,71-80,3643,3500-3999,,
CUST00523,1,Q2,2,Unsatisfied,Stayed,No,0,65,61-70,3358,3000-3499,,
CUST00524,1,Q2,2,Unsatisfied,Stayed,No,0,84,81-90,4870,4500-4999,,
CUST00525,1,Q4,2,Unsatisfied,Stayed,No,0,30,31-40,3514,3500-3999,,
CUST00526,1,Q2,3,Neutral,Churned,Yes,1,17,11-20,5335,5000-5499,Other,Poor service
CUST00527,1,Q3,4,Satisfied,Stayed,No,0,28,21-30,5858,5500-5999,,
CUST00528,1,Q3,3,Neutral,Stayed,No,0,11,11-20,5608,5500-5999,,
CUST00529,1,Q3,2,Unsatisfied,Stayed,No,0,5,1-10,3754,3500-3999,,
CUST00530,1,Q2,3,Neutral,Stayed,No,0,36,31-40,6711,6500-6999,,
CUST00531,1,Q2,2,Unsatisfied,Stayed,No,0,81,81-90,3987,3500-3999,,
CUST00532,1,Q3,4,Satisfied,Stayed,No,0,50,51-60,4819,4500-4999,,
CUST00533,1,Q2,4,Satisfied,Stayed,No,0,58,51-60,3826,3500-3999,,
CUST00534,1,Q2,2,Unsatisfied,Stayed,No,0,50,51-60,2560,2500-2999,,
CUST00535,1,Q2,5,Very Satisfied,Stayed,No,0,79,71-80,6000,6000-6499,,
CUST00536,1,Q4,5,Very Satisfied,Stayed,No,0,13,11-20,2221,2000-2499,,
CUST00537,1,Q3,4,Satisfied,Stayed,No,0,44,41-50,3150,3000-3499,,
CUST00538,1,Q3,1,Very Unsatisfied,Stayed,No,0,76,71-80,6143,6000-6499,,
CUST00539,1,Q1,1,Very Unsatisfied,Stayed,No,0,91,91-100,4829,4500-4999,,
CUST00540,1,Q3,3,Neutral,Stayed,No,0,77,71-80,3501,3500-3999,,
CUST00541,1,Q2,5,Very Satisfied,Stayed,No,0,80,81-90,5509,5500-5999,,
CUST00542,1,Q1,1,Very Unsatisfied,Stayed,No,0,89,81-90,3960,3500-3999,,
CUST00543,1,Q1,5,Very Satisfied,Stayed,No,0,22,21-30,6231,6000-6499,,
CUST00544,1,Q1,4,Satisfied,Stayed,No,0,84,81-90,3363,3000-3499,,
CUST00545,1,Q3,1,Very Unsatisfied,Stayed,No,0,47,41-50,3499,3000-3499,,
CUST00546,1,Q2,3,Neutral,Churned,Yes,1,52,51-60,3268,3000-3499,Attitude,No longer needed
CUST00547,1,Q4,3,Neutral,Stayed,No,0,56,51-60,2416,2000-2499,,
CUST00548,1,Q3,4,Satisfied,Stayed,No,0,55,51-60,4506,4500-4999,,
CUST00549,1,Q4,4,Satisfied,Churned,Yes,1,67,61-70,3317,3000-3499,Price,Found better deal
CUST00550,1,Q3,4,Satisfied,Stayed,No,0,19,11-20,4078,4000-4499,,
CUST00551,1,Q3,5,Very Satisfied,Stayed,No,0,34,31-40,2532,2500-2999,,
CUST00552,1,Q1,5,Very Satisfied,Stayed,No,0,87,81-90,3384,3000-3499,,
CUST00553,1,Q3,5,Very Satisfied,Churned,Yes,1,62,61-70,2261,2000-2499,Other,No longer needed
CUST00554,1,Q1,1,Very Unsatisfied,Churned,Yes,1,33,31-40,5276,5000-5499,Dissatisfaction,Poor service
CUST00555,1,Q2,4,Satisfied,Churned,Yes,1,54,51-60,2088,2000-2499,Dissatisfaction,No longer needed
CUST00556,1,Q1,1,Very Unsatisfied,Stayed,No,0,98,91-100,5918,5500-5999,,
CUST00557,1,Q1,3,Neutral,Stayed,No,0,23,21-30,2184,2000-2499,,
CUST00558,1,Q4,5,Very Satisfied,Churned,Yes,1,29,21-30,6889,6500-6999,Other,Too expensive
CUST00559,1,Q1,5,Very Satisfied,Stayed,No,0,71,71-80,5583,5500-5999,,
CUST00560,1,Q1,4,Satisfied,Churned,Yes,1,61,61-70,4860,4500-4999,Dissatisfaction,Found better deal
