CustomerID,Count,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,JoinDate,LastPaymentDate,CancellationDate
CUST00113,1,Q1,Yes,0,52,None,Yes,27.23,No,Fiber Optic,262.9,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Mailed Check,39.11,2051.73,9.0,11.24,77.32,2020-08-31,2024-12-17,
CUST00114,1,Q3,Yes,1,29,Offer A,Yes,29.36,Yes,Fiber Optic,267.9,No,No,No,No,No,Yes,No,No,One Year,Yes,Mailed Check,26.44,781.34,14.24,8.49,18.91,2022-07-31,2024-12-11,
CUST00115,1,Q1,No,1,70,Offer B,Yes,19.31,No,No,229.4,Yes,Yes,Yes,No,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,55.35,3879.41,22.0,8.92,35.55,2019-02-28,2024-12-21,
CUST00116,1,Q2,Yes,0,35,None,No,19.31,Yes,Cable,135.4,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,76.82,2724.81,6.73,6.06,40.57,2022-01-31,2024-12-14,
CUST00117,1,Q4,Yes,2,17,Offer A,Yes,9.95,No,Fiber Optic,265.3,Yes,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,72.49,1260.84,19.51,1.81,69.79,2023-07-31,2024-12-09,
CUST00118,1,Q2,Yes,2,39,Offer A,Yes,17.84,Yes,Fiber Optic,197.8,Yes,No,No,Yes,No,No,Yes,Yes,One Year,Yes,Bank Withdrawal,84.8,3345.63,6.94,14.92,58.78,2021-09-30,2024-12-07,
CUST00119,1,Q1,Yes,0,9,Offer B,No,36.62,Yes,DSL,66.6,No,Yes,No,No,No,Yes,No,No,Two Year,Yes,Credit Card,47.38,474.4,4.72,11.63,41.41,2024-03-31,2024-12-22,2024-08-18
CUST00120,1,Q1,Yes,1,43,Offer B,No,21.14,Yes,Cable,215.1,No,Yes,No,No,No,No,Yes,No,One Year,No,Mailed Check,66.4,2879.32,9.04,14.46,50.8,2021-05-31,2024-12-13,
CUST00121,1,Q4,No,0,45,Offer A,No,10.61,Yes,DSL,260.6,No,Yes,Yes,No,Yes,No,Yes,No,One Year,Yes,Bank Withdrawal,116.56,5264.34,1.51,10.46,52.18,2021-03-31,2024-12-08,
CUST00122,1,Q4,Yes,1,35,Offer A,No,25.62,No,Fiber Optic,94.9,No,Yes,Yes,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Mailed Check,55.11,1964.74,16.14,2.25,58.48,2022-01-31,2024-12-02,
CUST00123,1,Q3,Yes,3,57,Offer B,Yes,14.46,Yes,No,75.3,Yes,No,No,Yes,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,63.81,3650.76,0.57,0.57,60.09,2020-03-31,2024-12-10,2024-01-08
CUST00124,1,Q1,No,1,6,Offer B,No,36.45,Yes,Cable,95.3,Yes,Yes,Yes,No,Yes,No,Yes,No,One Year,Yes,Bank Withdrawal,28.41,200.74,23.46,4.16,64.37,2024-06-30,2024-12-16,
CUST00125,1,Q1,Yes,0,35,Offer C,Yes,33.79,Yes,No,20.7,Yes,Yes,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,34.09,1203.51,17.93,8.1,72.17,2022-01-31,2024-12-06,
CUST00126,1,Q3,No,2,63,Offer A,Yes,30.18,No,DSL,277.2,No,Yes,No,No,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,84.24,5334.77,19.9,3.58,3.6,2019-09-30,2024-12-18,
CUST00127,1,Q4,Yes,2,59,None,Yes,35.78,No,Cable,153.9,No,Yes,Yes,No,No,No,No,No,Two Year,No,Credit Card,115.14,6811.39,7.31,0.45,33.05,2020-01-31,2024-12-26,
CUST00128,1,Q4,No,0,55,None,Yes,26.09,Yes,DSL,249.5,Yes,Yes,No,No,No,Yes,Yes,Yes,One Year,Yes,Mailed Check,113.25,6255.46,6.5,0.78,78.11,2020-05-31,2024-12-24,2023-06-04
CUST00129,1,Q1,No,1,51,None,Yes,6.88,Yes,Fiber Optic,130.7,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,75.84,3913.26,3.78,1.89,23.19,2020-09-30,2024-12-18,
CUST00130,1,Q1,No,2,10,Offer B,Yes,19.76,No,Fiber Optic,248.9,No,Yes,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,68.5,711.12,0.88,1.79,28.35,2024-02-29,2024-12-07,
CUST00131,1,Q2,Yes,1,19,Offer C,No,21.25,Yes,DSL,167.5,No,Yes,Yes,No,No,No,Yes,No,One Year,Yes,Mailed Check,117.06,2237.48,20.42,2.71,45.65,2023-05-31,2024-12-23,
CUST00132,1,Q3,Yes,0,12,None,No,7.45,Yes,No,281.0,Yes,No,No,No,No,No,Yes,No,Two Year,No,Credit Card,75.57,943.77,12.31,2.71,33.75,2023-12-31,2024-12-13,
CUST00133,1,Q2,No,1,44,None,No,15.6,Yes,No,177.2,No,No,No,Yes,Yes,No,No,Yes,Two Year,No,Mailed Check,113.26,5030.16,20.58,5.28,51.79,2021-04-30,2024-12-09,
CUST00134,1,Q3,Yes,0,72,Offer E,No,19.27,Yes,No,161.4,Yes,No,Yes,No,Yes,Yes,No,Yes,Two Year,No,Mailed Check,102.3,7379.84,5.98,11.59,7.58,2018-12-31,2024-12-22,2020-10-02
CUST00135,1,Q2,No,1,21,Offer B,Yes,28.7,No,Cable,242.9,No,Yes,No,Yes,No,Yes,Yes,No,Month-to-Month,No,Credit Card,71.76,1536.1,21.17,8.41,70.32,2023-03-31,2024-12-09,
CUST00136,1,Q2,Yes,1,61,Offer E,No,15.67,Yes,Fiber Optic,126.4,Yes,No,Yes,Yes,Yes,Yes,No,No,Month-to-Month,No,Credit Card,43.11,2665.8,18.43,9.13,11.88,2019-11-30,2024-12-24,
CUST00137,1,Q1,No,0,67,Offer A,No,15.12,No,No,86.7,Yes,No,Yes,No,Yes,No,No,No,Two Year,Yes,Mailed Check,71.13,4799.85,6.67,6.4,46.88,2019-05-31,2024-12-08,
CUST00138,1,Q3,Yes,1,48,Offer D,No,18.1,Yes,No,252.4,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,93.3,4484.25,12.48,9.8,4.94,2020-12-31,2024-12-24,2023-03-01
CUST00139,1,Q4,Yes,3,40,Offer A,Yes,25.42,No,DSL,259.4,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,93.79,3801.52,14.98,3.13,23.96,2021-08-31,2024-12-07,2024-06-12
CUST00140,1,Q4,No,2,31,Offer D,Yes,7.11,Yes,Fiber Optic,285.3,No,No,Yes,No,No,No,No,No,One Year,Yes,Bank Withdrawal,104.72,3248.42,13.27,4.43,12.1,2022-05-31,2024-12-02,
CUST00141,1,Q1,Yes,0,11,Offer A,Yes,33.1,Yes,No,272.9,Yes,No,Yes,Yes,Yes,No,Yes,Yes,One Year,No,Bank Withdrawal,66.9,776.36,9.44,2.93,53.07,2024-01-31,2024-12-10,
CUST00142,1,Q4,Yes,0,23,Offer C,Yes,18.53,No,DSL,239.8,Yes,No,Yes,Yes,No,Yes,No,Yes,One Year,Yes,Credit Card,70.11,1613.38,20.84,2.45,3.53,2023-01-31,2024-12-15,
CUST00143,1,Q2,Yes,0,26,Offer C,No,29.8,Yes,DSL,294.9,No,Yes,No,Yes,No,No,Yes,Yes,Month-to-Month,No,Mailed Check,23.19,617.2,7.85,8.19,74.82,2022-10-31,2024-12-18,
CUST00144,1,Q2,No,0,45,Offer A,Yes,24.94,No,Fiber Optic,162.9,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,62.41,2831.25,20.74,1.33,8.77,2021-03-31,2024-12-11,
CUST00145,1,Q3,Yes,3,46,Offer C,No,18.07,Yes,No,149.2,Yes,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Mailed Check,101.17,4675.95,24.74,8.74,51.32,2021-02-28,2024-12-04,
CUST00146,1,Q3,No,1,23,Offer E,No,15.18,No,No,106.1,Yes,No,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,81.29,1878.68,3.64,6.24,54.81,2023-01-31,2024-12-17,2023-03-13
CUST00147,1,Q1,Yes,1,63,Offer B,Yes,14.44,No,DSL,268.7,No,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,23.49,1504.71,14.03,2.73,47.86,2019-09-30,2024-12-03,
CUST00148,1,Q4,No,0,25,Offer B,Yes,14.09,Yes,DSL,235.9,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,46.19,1196.46,3.95,11.93,9.55,2022-11-30,2024-12-04,
CUST00149,1,Q1,Yes,1,40,Offer B,Yes,36.13,No,No,231.6,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Month-to-Month,No,Credit Card,87.02,3527.41,23.53,1.73,79.79,2021-08-31,2024-12-10,
CUST00150,1,Q3,No,0,69,None,Yes,17.87,No,DSL,211.8,No,Yes,Yes,No,No,No,Yes,No,Two Year,Yes,Mailed Check,89.18,6195.08,18.74,1.2,41.33,2019-03-31,2024-12-11,
CUST00151,1,Q2,No,1,44,Offer B,No,22.95,No,Fiber Optic,94.1,Yes,No,No,No,No,No,Yes,No,Month-to-Month,Yes,Credit Card,89.88,3993.43,13.49,14.56,19.79,2021-04-30,2024-12-04,
CUST00152,1,Q4,Yes,0,58,Offer A,No,37.41,No,No,78.7,Yes,No,No,No,No,No,Yes,Yes,Two Year,No,Bank Withdrawal,58.14,3388.2,9.99,10.26,76.31,2020-02-29,2024-12-05,
CUST00153,1,Q2,Yes,0,56,Offer C,Yes,28.05,No,Cable,208.6,No,Yes,Yes,Yes,No,No,Yes,No,Month-to-Month,No,Bank Withdrawal,79.42,4475.75,9.51,14.01,71.95,2020-04-30,2024-12-24,
CUST00154,1,Q3,No,0,45,Offer B,Yes,28.98,No,Cable,296.3,No,No,No,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,74.02,3353.67,22.92,5.45,11.85,2021-03-31,2024-12-24,
CUST00155,1,Q1,No,0,57,Offer C,No,16.91,Yes,DSL,143.8,Yes,No,Yes,No,No,No,Yes,No,Month-to-Month,No,Bank Withdrawal,105.47,6014.35,11.88,13.1,36.31,2020-03-31,2024-12-07,
CUST00156,1,Q4,No,0,8,None,Yes,26.68,Yes,DSL,91.0,No,No,No,Yes,No,No,Yes,No,One Year,No,Mailed Check,33.38,285.48,16.17,12.49,66.17,2024-04-30,2024-12-07,
CUST00157,1,Q2,No,0,14,Offer D,Yes,9.93,Yes,Fiber Optic,103.0,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,39.33,563.32,3.03,7.07,48.38,2023-10-31,2024-12-09,
CUST00158,1,Q2,Yes,1,30,Offer B,No,39.33,Yes,Fiber Optic,105.6,Yes,No,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Credit Card,111.07,3341.98,3.59,1.7,22.34,2022-06-30,2024-12-09,
CUST00159,1,Q2,Yes,3,25,Offer D,No,23.87,No,Cable,85.3,No,No,No,Yes,No,Yes,No,Yes,Two Year,No,Bank Withdrawal,50.3,1301.9,3.77,5.06,14.0,2022-11-30,2024-12-21,
CUST00160,1,Q2,No,1,14,Offer C,Yes,34.56,No,Cable,21.6,Yes,No,No,Yes,No,No,No,Yes,Two Year,Yes,Mailed Check,98.01,1388.21,14.18,0.82,61.56,2023-10-31,2024-12-16,
CUST00161,1,Q3,No,1,14,Offer D,No,38.88,Yes,DSL,219.7,Yes,No,No,No,Yes,No,Yes,Yes,One Year,Yes,Credit Card,110.98,1581.77,3.32,0.36,7.9,2023-10-31,2024-12-13,
CUST00162,1,Q4,No,0,20,Offer E,No,18.9,No,No,263.0,Yes,No,No,No,Yes,No,Yes,No,Two Year,No,Bank Withdrawal,67.19,1348.76,10.84,12.24,21.52,2023-04-30,2024-12-25,
CUST00163,1,Q3,No,1,35,None,Yes,14.68,No,DSL,221.8,Yes,No,No,Yes,No,No,Yes,No,Two Year,No,Mailed Check,58.98,2103.6,12.35,1.31,50.2,2022-01-31,2024-12-11,2022-07-29
CUST00164,1,Q4,Yes,1,21,None,No,5.4,Yes,No,233.8,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Mailed Check,57.94,1218.82,18.6,7.43,25.5,2023-03-31,2024-12-23,2024-05-15
CUST00165,1,Q1,Yes,3,58,Offer D,Yes,18.18,No,No,140.3,No,Yes,Yes,No,Yes,No,Yes,No,Two Year,Yes,Bank Withdrawal,71.02,4135.69,3.8,8.81,37.57,2020-02-29,2024-12-11,
CUST00166,1,Q4,No,2,28,Offer A,No,39.97,No,No,204.1,No,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,52.82,1494.68,24.9,2.43,17.76,2022-08-31,2024-12-16,
CUST00167,1,Q3,No,2,23,Offer B,No,33.67,No,DSL,156.6,No,Yes,No,Yes,No,No,Yes,No,Two Year,Yes,Mailed Check,108.35,2497.26,5.01,3.73,26.17,2023-01-31,2024-12-07,
CUST00168,1,Q2,Yes,2,20,Offer A,Yes,24.24,Yes,Cable,145.0,No,Yes,Yes,No,Yes,No,Yes,No,One Year,No,Bank Withdrawal,68.08,1368.87,20.45,0.04,79.79,2023-04-30,2024-12-21,2024-10-29
CUST00169,1,Q4,No,1,55,Offer E,Yes,12.27,Yes,Cable,280.3,Yes,Yes,No,Yes,Yes,No,Yes,No,Month-to-Month,No,Bank Withdrawal,22.46,1252.92,11.81,10.72,78.25,2020-05-31,2024-12-19,2022-03-25
CUST00170,1,Q3,No,0,47,Offer B,Yes,39.26,No,No,156.7,No,No,Yes,No,No,No,No,Yes,Two Year,Yes,Credit Card,52.41,2512.04,11.5,7.28,15.75,2021-01-31,2024-12-20,
CUST00171,1,Q3,Yes,1,36,Offer C,No,14.73,No,No,171.4,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,53.06,1940.02,2.77,2.96,3.58,2021-12-31,2024-12-23,
CUST00172,1,Q1,No,1,18,Offer E,Yes,28.37,No,Cable,63.8,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,96.24,1758.27,20.08,5.37,11.96,2023-06-30,2024-12-26,
CUST00173,1,Q2,No,0,10,Offer B,Yes,14.83,No,Fiber Optic,120.8,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Mailed Check,99.2,1004.94,23.8,2.29,62.16,2024-02-29,2024-12-23,
CUST00174,1,Q2,Yes,2,30,Offer A,No,32.4,No,No,245.9,No,Yes,Yes,Yes,No,Yes,No,No,Month-to-Month,Yes,Credit Card,106.32,3223.3,9.92,0.36,64.44,2022-06-30,2024-12-13,
CUST00175,1,Q1,Yes,0,25,None,No,24.09,No,Fiber Optic,152.4,Yes,Yes,No,No,Yes,Yes,Yes,No,Two Year,No,Credit Card,112.09,2850.85,13.3,5.26,25.07,2022-11-30,2024-12-11,
CUST00176,1,Q3,No,0,37,Offer D,No,15.84,Yes,Fiber Optic,81.4,No,No,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,102.54,3807.12,19.11,10.29,26.58,2021-11-30,2024-12-23,
CUST00177,1,Q4,Yes,2,54,Offer D,Yes,28.21,Yes,Fiber Optic,161.5,No,Yes,Yes,Yes,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,48.13,2610.08,11.22,9.3,29.34,2020-06-30,2024-12-03,
CUST00178,1,Q3,No,2,9,Offer A,No,8.14,No,No,153.3,Yes,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,No,Mailed Check,57.01,561.21,21.69,12.19,53.35,2024-03-31,2024-12-03,
CUST00179,1,Q3,Yes,1,22,Offer E,Yes,27.03,Yes,DSL,217.1,Yes,No,No,Yes,Yes,No,No,Yes,Two Year,Yes,Mailed Check,76.46,1725.42,15.12,3.41,51.27,2023-02-28,2024-12-02,2024-08-07
CUST00180,1,Q1,Yes,0,72,Offer C,Yes,23.11,Yes,Fiber Optic,231.9,Yes,No,Yes,No,Yes,No,No,Yes,One Year,No,Mailed Check,26.86,1954.8,10.79,1.28,3.83,2018-12-31,2024-12-09,
CUST00181,1,Q4,Yes,2,9,Offer D,Yes,21.26,Yes,Fiber Optic,187.4,Yes,Yes,No,No,No,No,Yes,No,One Year,Yes,Mailed Check,96.23,892.93,4.4,11.0,5.5,2024-03-31,2024-12-26,
CUST00182,1,Q2,No,2,54,Offer B,No,18.16,No,Fiber Optic,212.4,No,No,No,No,Yes,No,No,Yes,One Year,Yes,Credit Card,67.82,3704.13,10.99,10.73,47.46,2020-06-30,2024-12-11,2020-10-01
CUST00183,1,Q1,No,1,69,Offer D,Yes,39.06,Yes,No,131.8,No,Yes,No,Yes,No,No,No,No,Two Year,No,Bank Withdrawal,112.54,7786.64,14.18,7.79,30.79,2019-03-31,2024-12-20,
CUST00184,1,Q4,No,2,48,None,Yes,38.54,No,Fiber Optic,274.2,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,90.69,4392.81,16.23,12.2,55.02,2020-12-31,2024-12-09,
CUST00185,1,Q2,No,0,50,None,No,16.79,No,Cable,82.8,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,91.28,4577.23,24.97,3.66,3.85,2020-10-31,2024-12-17,
CUST00186,1,Q1,Yes,1,61,Offer E,Yes,11.1,Yes,No,211.9,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Two Year,Yes,Credit Card,38.13,2340.95,8.93,13.2,70.37,2019-11-30,2024-12-16,
CUST00187,1,Q4,Yes,1,6,Offer E,Yes,21.23,Yes,Cable,236.2,Yes,No,No,No,Yes,No,No,No,Two Year,No,Credit Card,115.83,721.06,16.6,1.89,69.91,2024-06-30,2024-12-19,
CUST00188,1,Q4,Yes,2,55,None,Yes,34.58,Yes,Fiber Optic,123.7,No,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,117.14,6453.41,15.14,8.46,30.38,2020-05-31,2024-12-06,
CUST00189,1,Q3,Yes,1,61,None,Yes,39.91,Yes,Cable,275.1,No,No,Yes,No,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,79.01,4861.39,16.63,9.24,60.06,2019-11-30,2024-12-17,
CUST00190,1,Q1,Yes,1,49,Offer B,Yes,13.96,No,No,222.9,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Mailed Check,40.32,1980.26,15.49,3.34,2.09,2020-11-30,2024-12-13,
CUST00191,1,Q2,No,0,29,None,No,16.86,No,DSL,161.2,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Two Year,Yes,Credit Card,28.24,830.29,21.45,14.45,40.62,2022-07-31,2024-12-16,
CUST00192,1,Q3,No,1,62,Offer C,Yes,10.11,Yes,Cable,291.3,No,Yes,No,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,97.72,6094.8,2.52,4.21,52.46,2019-10-31,2024-12-06,
CUST00193,1,Q1,No,0,33,Offer B,No,26.41,Yes,DSL,105.6,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,83.16,2770.2,14.4,5.05,38.71,2022-03-31,2024-12-04,
CUST00194,1,Q3,Yes,0,42,None,No,34.13,Yes,Cable,165.8,Yes,Yes,Yes,Yes,No,No,Yes,No,Month-to-Month,No,Credit Card,35.78,1504.17,16.91,12.67,70.01,2021-06-30,2024-12-21,
CUST00195,1,Q3,Yes,3,57,Offer A,No,22.34,No,Fiber Optic,78.6,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,100.55,5753.99,0.7,8.71,44.41,2020-03-31,2024-12-19,
CUST00196,1,Q4,Yes,3,33,Offer C,No,13.88,Yes,Cable,169.9,Yes,Yes,No,No,Yes,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,37.57,1247.84,24.21,1.4,1.72,2022-03-31,2024-12-15,
CUST00197,1,Q4,No,0,51,Offer B,No,10.74,No,Fiber Optic,125.5,Yes,No,Yes,No,No,No,Yes,No,One Year,No,Credit Card,38.95,2008.09,1.57,8.99,69.01,2020-09-30,2024-12-12,
CUST00198,1,Q1,No,2,28,Offer B,No,27.41,Yes,Cable,206.0,Yes,Yes,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Mailed Check,76.83,2182.61,13.04,9.17,65.16,2022-08-31,2024-12-25,
CUST00199,1,Q2,Yes,0,50,Offer E,No,16.74,Yes,Fiber Optic,128.0,Yes,Yes,No,Yes,No,No,Yes,No,Month-to-Month,Yes,Credit Card,69.91,3505.78,10.93,10.5,55.81,2020-10-31,2024-12-09,
CUST00200,1,Q4,No,0,13,Offer B,No,17.66,Yes,Fiber Optic,234.7,No,Yes,Yes,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,82.54,1093.19,0.38,4.19,14.19,2023-11-30,2024-12-13,
CUST00201,1,Q2,No,1,48,Offer B,No,15.04,Yes,Fiber Optic,159.8,Yes,No,Yes,No,Yes,No,Yes,Yes,One Year,Yes,Mailed Check,72.44,3488.66,21.59,2.28,32.68,2020-12-31,2024-12-24,
CUST00202,1,Q4,No,0,54,Offer C,Yes,35.41,No,Fiber Optic,255.0,No,No,No,No,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,103.16,5590.05,2.42,0.16,72.15,2020-06-30,2024-12-23,
CUST00203,1,Q4,No,3,44,Offer C,Yes,18.49,No,Cable,112.1,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,20.46,907.14,16.98,12.36,26.4,2021-04-30,2024-12-07,
CUST00204,1,Q4,No,1,13,None,No,38.54,Yes,No,77.7,No,Yes,No,Yes,No,Yes,Yes,No,Month-to-Month,No,Credit Card,59.21,796.64,13.54,2.77,3.22,2023-11-30,2024-12-03,2024-04-15
CUST00205,1,Q1,Yes,1,72,Offer E,No,26.05,No,Fiber Optic,250.8,No,Yes,Yes,No,No,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,101.99,7353.9,22.67,0.66,64.12,2018-12-31,2024-12-07,
CUST00206,1,Q4,No,0,46,Offer D,Yes,23.41,Yes,Fiber Optic,265.9,Yes,No,No,Yes,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,74.83,3483.87,7.27,1.31,10.65,2021-02-28,2024-12-11,
CUST00207,1,Q3,No,2,27,Offer C,Yes,30.27,Yes,No,243.6,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Mailed Check,118.86,3244.76,12.91,0.56,31.52,2022-09-30,2024-12-26,
CUST00208,1,Q3,Yes,0,55,Offer B,Yes,10.58,No,Cable,104.6,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,No,Mailed Check,117.97,6489.83,21.23,2.12,9.9,2020-05-31,2024-12-21,
CUST00209,1,Q2,No,2,72,None,Yes,16.51,No,DSL,80.3,Yes,Yes,No,Yes,No,No,Yes,Yes,One Year,Yes,Credit Card,115.91,8379.36,16.23,3.49,70.26,2018-12-31,2024-12-16,
CUST00210,1,Q1,No,1,33,Offer E,Yes,15.92,Yes,No,173.4,Yes,Yes,Yes,No,Yes,No,No,No,Two Year,No,Mailed Check,118.02,3895.2,3.97,0.83,23.77,2022-03-31,2024-12-07,
CUST00211,1,Q3,Yes,1,36,Offer D,No,27.63,Yes,Cable,117.7,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,73.7,2656.88,19.05,6.75,2.65,2021-12-31,2024-12-06,2022-10-17
CUST00212,1,Q4,Yes,0,17,Offer D,Yes,9.92,Yes,Fiber Optic,198.4,Yes,Yes,No,No,No,Yes,No,No,Two Year,No,Bank Withdrawal,70.36,1243.29,23.49,4.55,20.99,2023-07-31,2024-12-19,2023-10-28
CUST00213,1,Q3,No,1,71,None,No,15.29,No,Cable,283.1,Yes,No,Yes,No,No,No,Yes,No,Two Year,Yes,Credit Card,71.54,5115.67,23.3,1.13,27.61,2019-01-31,2024-12-02,
CUST00214,1,Q1,Yes,1,19,Offer E,No,13.77,No,Fiber Optic,212.2,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Mailed Check,20.66,415.0,7.55,2.5,29.09,2023-05-31,2024-12-09,
CUST00215,1,Q2,Yes,2,46,Offer B,Yes,14.06,Yes,No,94.2,No,Yes,No,Yes,No,Yes,No,Yes,One Year,No,Credit Card,41.54,1912.55,3.72,2.99,29.81,2021-02-28,2024-12-20,
CUST00216,1,Q4,No,2,49,None,Yes,28.41,No,Cable,91.4,No,No,No,Yes,Yes,No,Yes,No,Month-to-Month,No,Mailed Check,38.54,1931.79,18.78,6.53,73.23,2020-11-30,2024-12-02,
CUST00217,1,Q2,Yes,2,51,Offer A,Yes,16.3,Yes,No,254.8,Yes,No,No,Yes,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,33.23,1721.44,10.05,14.15,40.48,2020-09-30,2024-12-03,
CUST00218,1,Q3,No,0,60,Offer A,No,23.6,No,DSL,146.4,No,Yes,Yes,Yes,No,Yes,No,No,One Year,No,Bank Withdrawal,44.72,2733.06,5.33,12.22,14.66,2019-12-31,2024-12-11,
CUST00219,1,Q2,Yes,0,60,Offer E,Yes,23.86,Yes,No,225.1,No,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Mailed Check,118.86,7161.51,10.27,3.83,47.9,2019-12-31,2024-12-15,
CUST00220,1,Q4,No,3,50,None,No,5.22,No,DSL,122.6,No,Yes,Yes,Yes,Yes,No,No,No,Two Year,No,Mailed Check,20.28,1014.96,12.88,6.1,14.9,2020-10-31,2024-12-04,2022-10-20
CUST00221,1,Q4,No,1,22,Offer A,No,22.22,Yes,Cable,121.4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,67.78,1502.77,9.41,11.96,36.82,2023-02-28,2024-12-19,2024-12-17
CUST00222,1,Q1,No,2,35,Offer B,Yes,7.91,Yes,DSL,157.6,Yes,No,Yes,No,No,No,No,No,One Year,No,Bank Withdrawal,103.48,3641.57,3.83,5.21,12.37,2022-01-31,2024-12-09,
CUST00223,1,Q3,Yes,1,49,Offer D,No,25.17,Yes,No,245.6,No,No,No,No,No,Yes,Yes,No,One Year,No,Bank Withdrawal,56.85,2810.68,9.71,6.36,51.34,2020-11-30,2024-12-14,
CUST00224,1,Q3,No,0,72,None,No,23.63,No,DSL,265.9,No,No,Yes,No,No,Yes,No,No,One Year,No,Mailed Check,50.69,3695.34,13.82,2.31,36.48,2018-12-31,2024-12-06,
CUST00225,1,Q3,Yes,1,71,Offer C,Yes,15.96,No,Fiber Optic,26.3,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Mailed Check,65.57,4702.05,15.35,5.07,69.22,2019-01-31,2024-12-23,
CUST00226,1,Q1,No,2,49,None,Yes,30.51,Yes,DSL,127.7,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Mailed Check,100.63,4975.82,6.12,14.71,11.66,2020-11-30,2024-12-03,
CUST00227,1,Q4,No,2,66,Offer B,No,5.16,Yes,No,81.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,47.28,3136.19,10.33,4.49,16.65,2019-06-30,2024-12-24,
