CustomerID,Count,Gender,Age,Senior Citizen,Married,Dependents,Number of Dependents
CUST00576,1,FEMALE,51,No,No,Yes,2
CUST00577,1,female,56,No,Yes,Yes,2
CUST00578,1,Male,43,No,No,Yes,3
CUST00579,1,Male,51,No,Yes,No,0
CUST00580,1,Female,71,Yes,No,Yes,1
CUST00581,1,female,20,No,No,No,0
CUST00582,1,MALE,67,Yes,Yes,Yes,1
CUST00583,1,MALE,29,No,No,No,0
CUST00584,1,Female,82,Yes,No,Yes,3
CUST00585,1,MALE,71,Yes,Yes,No,0
CUST00586,1,Female,22,No,Yes,No,0
CUST00587,1,Female,74,Yes,Yes,Yes,0
CUST00588,1,FEMALE,34,No,Yes,Yes,3
CUST00589,1,Male,64,No,Yes,No,0
CUST00590,1,female,40,No,Yes,Yes,0
CUST00591,1,female,31,No,Yes,Yes,2
CUST00592,1,Male,83,Yes,Yes,No,0
CUST00593,1,female,68,Yes,No,Yes,1
CUST00594,1,MALE,55,No,Yes,Yes,2
CUST00595,1,MALE,81,Yes,No,Yes,0
CUST00596,1,female,55,No,No,Yes,3
CUST00597,1,FEMALE,67,Yes,No,No,0
CUST00598,1,female,47,No,Yes,No,0
CUST00599,1,Female,68,Yes,Yes,No,0
CUST00600,1,Female,80,Yes,No,No,0
CUST00601,1,Male,69,Yes,Yes,Yes,2
CUST00602,1,MALE,55,No,Yes,No,0
CUST00603,1,FEMALE,47,No,Yes,Yes,3
CUST00604,1,female,68,Yes,Yes,Yes,3
CUST00605,1,Female,22,No,No,No,0
CUST00606,1,MALE,46,No,Yes,Yes,0
CUST00607,1,MALE,21,No,No,No,0
CUST00608,1,FEMALE,27,No,Yes,Yes,3
CUST00609,1,FEMALE,73,Yes,No,Yes,0
CUST00610,1,FEMALE,34,No,No,No,0
CUST00611,1,FEMALE,34,No,Yes,Yes,3
CUST00612,1,Female,51,No,Yes,Yes,3
CUST00613,1,FEMALE,23,No,No,No,0
CUST00614,1,MALE,70,Yes,No,No,0
CUST00615,1,MALE,83,Yes,Yes,Yes,3
CUST00616,1,female,60,No,Yes,No,0
CUST00617,1,MALE,40,No,Yes,Yes,1
CUST00618,1,MALE,72,Yes,Yes,No,0
CUST00619,1,Female,33,No,No,No,0
CUST00620,1,MALE,25,No,Yes,Yes,3
CUST00621,1,Male,21,No,Yes,No,0
CUST00622,1,MALE,21,No,Yes,Yes,2
CUST00623,1,female,73,Yes,No,No,0
CUST00624,1,female,42,No,Yes,Yes,1
CUST00625,1,FEMALE,84,Yes,No,Yes,0
CUST00626,1,Female,84,Yes,Yes,No,0
CUST00627,1,female,44,No,No,No,0
CUST00628,1,Male,49,No,No,Yes,3
CUST00629,1,Male,67,Yes,Yes,No,0
CUST00630,1,FEMALE,78,Yes,No,Yes,0
CUST00631,1,Female,68,Yes,No,Yes,2
CUST00632,1,Female,36,No,Yes,Yes,2
CUST00633,1,MALE,38,No,No,No,0
CUST00634,1,Male,22,No,Yes,No,0
CUST00635,1,Male,59,No,Yes,Yes,2
CUST00636,1,Male,78,Yes,Yes,No,0
CUST00637,1,Male,39,No,No,No,0
CUST00638,1,female,38,No,No,No,0
CUST00639,1,Female,18,No,No,Yes,2
CUST00640,1,MALE,22,No,No,Yes,3
CUST00641,1,female,29,No,Yes,No,0
CUST00642,1,Female,63,No,No,Yes,0
CUST00643,1,FEMALE,51,No,Yes,Yes,0
CUST00644,1,Male,66,Yes,No,Yes,0
CUST00645,1,MALE,62,No,No,No,0
CUST00646,1,Female,44,No,No,Yes,1
CUST00647,1,FEMALE,43,No,Yes,Yes,1
CUST00648,1,Male,64,No,Yes,No,0
CUST00649,1,FEMALE,73,Yes,Yes,No,0
CUST00650,1,FEMALE,80,Yes,Yes,Yes,3
CUST00651,1,female,65,Yes,No,No,0
CUST00652,1,FEMALE,78,Yes,No,Yes,1
CUST00653,1,female,43,No,No,No,0
CUST00654,1,female,53,No,No,Yes,2
CUST00655,1,FEMALE,18,No,Yes,No,0
CUST00656,1,Female,25,No,Yes,Yes,3
CUST00657,1,FEMALE,69,Yes,Yes,Yes,3
CUST00658,1,FEMALE,64,No,No,Yes,3
CUST00659,1,Female,73,Yes,No,Yes,0
CUST00660,1,Male,31,No,No,No,0
CUST00661,1,MALE,45,No,No,Yes,1
CUST00662,1,Male,19,No,No,Yes,2
CUST00663,1,FEMALE,43,No,No,No,0
CUST00664,1,Male,31,No,No,No,0
CUST00665,1,MALE,76,Yes,Yes,Yes,3
CUST00666,1,Male,73,Yes,Yes,No,0
CUST00667,1,MALE,24,No,No,Yes,2
CUST00668,1,Male,20,No,No,No,0
CUST00669,1,female,40,No,No,No,0
CUST00670,1,FEMALE,35,No,No,Yes,3
CUST00671,1,MALE,55,No,Yes,Yes,2
CUST00672,1,FEMALE,32,No,Yes,Yes,0
CUST00673,1,female,81,Yes,No,Yes,2
CUST00674,1,Male,45,No,Yes,Yes,1
CUST00675,1,FEMALE,56,No,Yes,No,0
CUST00676,1,Male,74,Yes,No,No,0
CUST00677,1,Male,34,No,Yes,No,0
CUST00678,1,FEMALE,61,No,No,No,0
CUST00679,1,MALE,42,No,No,Yes,2
CUST00680,1,MALE,34,No,No,No,0
CUST00681,1,FEMALE,30,No,No,No,0
CUST00682,1,MALE,42,No,Yes,No,0
CUST00683,1,Female,27,No,No,No,0
CUST00684,1,Male,84,Yes,No,Yes,3
CUST00685,1,FEMALE,35,No,Yes,Yes,3
CUST00686,1,female,51,No,No,No,0
CUST00687,1,FEMALE,25,No,Yes,No,0
CUST00688,1,FEMALE,57,No,Yes,No,0
CUST00689,1,Male,59,No,No,No,0
CUST00690,1,female,58,No,No,Yes,0
CUST00691,1,Male,23,No,Yes,No,0
CUST00692,1,MALE,69,Yes,Yes,Yes,0
CUST00693,1,FEMALE,43,No,No,No,0
CUST00694,1,Male,81,Yes,No,Yes,3
CUST00695,1,Female,76,Yes,No,No,0
CUST00696,1,FEMALE,73,Yes,No,Yes,3
CUST00697,1,MALE,76,Yes,No,Yes,2
CUST00698,1,Male,50,No,No,Yes,3
CUST00699,1,Male,70,Yes,No,No,0
CUST00700,1,Female,39,No,No,No,0
CUST00701,1,MALE,38,No,Yes,Yes,0
CUST00702,1,Female,21,No,Yes,Yes,0
CUST00703,1,FEMALE,79,Yes,Yes,No,0
CUST00704,1,female,79,Yes,Yes,No,0
CUST00705,1,Male,41,No,No,Yes,1
CUST00706,1,Female,72,Yes,No,No,0
CUST00707,1,Male,26,No,No,Yes,1
CUST00708,1,Male,20,No,Yes,No,0
CUST00709,1,Female,48,No,Yes,No,0
CUST00710,1,Male,57,No,No,Yes,3
CUST00711,1,MALE,53,No,Yes,No,0
CUST00712,1,MALE,41,No,No,No,0
CUST00713,1,female,23,No,No,No,0
CUST00714,1,MALE,83,Yes,Yes,Yes,2
CUST00715,1,Female,21,No,Yes,Yes,3
CUST00716,1,MALE,23,No,No,No,0
CUST00717,1,female,68,Yes,Yes,Yes,0
CUST00718,1,FEMALE,79,Yes,No,No,0
CUST00719,1,FEMALE,74,Yes,No,Yes,0
CUST00720,1,Female,83,Yes,No,Yes,0
CUST00721,1,female,25,No,No,No,0
CUST00722,1,MALE,43,No,Yes,No,0
CUST00723,1,female,68,Yes,No,No,0
CUST00724,1,Male,62,No,Yes,Yes,3
CUST00725,1,female,61,No,No,No,0
CUST00726,1,MALE,22,No,Yes,No,0
CUST00727,1,Female,43,No,No,No,0
CUST00728,1,Male,36,No,No,Yes,3
CUST00729,1,female,37,No,Yes,Yes,1
CUST00730,1,FEMALE,29,No,No,Yes,0
CUST00731,1,MALE,64,No,No,No,0
CUST00732,1,Female,18,No,No,No,0
CUST00733,1,MALE,31,No,No,Yes,1
CUST00734,1,female,81,Yes,Yes,No,0
CUST00735,1,Female,55,No,Yes,Yes,0
CUST00736,1,FEMALE,54,No,No,Yes,1
CUST00737,1,Male,28,No,No,Yes,3
CUST00738,1,female,20,No,No,Yes,2
CUST00739,1,Female,50,No,Yes,Yes,2
CUST00740,1,Male,23,No,No,No,0
CUST00741,1,Female,67,Yes,Yes,No,0
CUST00742,1,female,27,No,Yes,Yes,0
CUST00743,1,Female,22,No,Yes,No,0
CUST00744,1,FEMALE,40,No,Yes,Yes,3
CUST00745,1,Female,27,No,No,No,0
CUST00746,1,female,61,No,No,Yes,0
CUST00747,1,Female,19,No,Yes,No,0
CUST00748,1,Male,30,No,Yes,Yes,1
CUST00749,1,Male,57,No,No,Yes,3
CUST00750,1,MALE,19,No,No,Yes,1
CUST00751,1,MALE,82,Yes,No,Yes,1
CUST00752,1,FEMALE,80,Yes,No,Yes,0
CUST00753,1,Male,34,No,Yes,No,0
CUST00754,1,MALE,26,No,No,Yes,1
CUST00755,1,Female,32,No,Yes,No,0
CUST00756,1,FEMALE,41,No,No,Yes,0
CUST00757,1,female,55,No,Yes,Yes,1
CUST00758,1,MALE,52,No,No,No,0
CUST00759,1,MALE,66,Yes,No,Yes,0
CUST00760,1,Male,79,Yes,No,Yes,1
CUST00761,1,FEMALE,77,Yes,No,Yes,1
CUST00762,1,Male,67,Yes,Yes,Yes,1
CUST00763,1,Male,26,No,No,Yes,0
CUST00764,1,FEMALE,51,No,No,Yes,3
CUST00765,1,Female,52,No,Yes,No,0
CUST00766,1,MALE,18,No,Yes,Yes,2
CUST00767,1,Male,57,No,Yes,No,0
CUST00768,1,MALE,81,Yes,Yes,Yes,2
CUST00769,1,FEMALE,39,No,No,Yes,0
CUST00770,1,Female,77,Yes,No,No,0
CUST00771,1,female,81,Yes,No,No,0
CUST00772,1,Female,28,No,No,Yes,0
CUST00773,1,FEMALE,31,No,Yes,No,0
CUST00774,1,Female,77,Yes,No,Yes,2
CUST00775,1,female,47,No,Yes,Yes,3
CUST00776,1,Male,52,No,No,Yes,3
CUST00777,1,Female,54,No,Yes,No,0
CUST00778,1,FEMALE,22,No,Yes,No,0
CUST00779,1,Female,43,No,Yes,No,0
CUST00780,1,female,79,Yes,Yes,No,0
CUST00781,1,FEMALE,21,No,Yes,Yes,2
CUST00782,1,Female,59,No,Yes,No,0
CUST00783,1,FEMALE,35,No,Yes,No,0
CUST00784,1,female,57,No,Yes,No,0
CUST00785,1,Male,56,No,No,Yes,1
CUST00786,1,female,31,No,Yes,Yes,1
CUST00787,1,Male,49,No,No,Yes,0
CUST00788,1,MALE,68,Yes,Yes,No,0
CUST00789,1,female,55,No,No,Yes,2
CUST00790,1,Male,40,No,No,Yes,2
CUST00791,1,MALE,80,Yes,Yes,Yes,0
CUST00792,1,MALE,32,No,No,No,0
CUST00793,1,MALE,42,No,No,No,0
CUST00794,1,FEMALE,34,No,No,Yes,3
CUST00795,1,female,83,Yes,Yes,Yes,3
CUST00796,1,female,70,Yes,Yes,Yes,2
CUST00797,1,female,68,Yes,Yes,Yes,1
CUST00798,1,female,56,No,Yes,Yes,2
CUST00799,1,FEMALE,68,Yes,No,No,0
CUST00800,1,female,23,No,No,Yes,2
CUST00801,1,Male,84,Yes,No,Yes,1
CUST00802,1,MALE,24,No,No,Yes,2
CUST00803,1,FEMALE,68,Yes,Yes,No,0
CUST00804,1,FEMALE,59,No,Yes,No,0
CUST00805,1,female,81,Yes,Yes,Yes,3
CUST00806,1,MALE,32,No,Yes,No,0
CUST00807,1,Male,46,No,No,No,0
CUST00808,1,MALE,50,No,No,No,0
CUST00809,1,Female,44,No,No,Yes,3
CUST00810,1,MALE,53,No,Yes,Yes,1
CUST00811,1,Male,46,No,No,Yes,3
CUST00812,1,Male,55,No,No,Yes,1
CUST00813,1,Male,74,Yes,No,Yes,1
CUST00814,1,FEMALE,44,No,No,No,0
CUST00815,1,FEMALE,72,Yes,No,No,0
CUST00816,1,Female,50,No,No,No,0
CUST00817,1,MALE,83,Yes,Yes,Yes,2
CUST00818,1,female,27,No,No,No,0
CUST00819,1,Female,22,No,Yes,Yes,1
CUST00820,1,female,55,No,Yes,Yes,3
CUST00821,1,female,30,No,Yes,No,0
CUST00822,1,Female,48,No,No,No,0
CUST00823,1,MALE,64,No,No,Yes,3
CUST00824,1,female,69,Yes,Yes,No,0
CUST00825,1,FEMALE,73,Yes,No,No,0
CUST00826,1,FEMALE,32,No,No,No,0
CUST00827,1,Female,46,No,No,Yes,0
CUST00828,1,female,25,No,Yes,Yes,3
CUST00829,1,Female,22,No,No,No,0
CUST00830,1,FEMALE,46,No,No,No,0
CUST00831,1,Female,64,No,Yes,Yes,2
CUST00832,1,female,62,No,Yes,Yes,1
CUST00833,1,female,19,No,No,Yes,3
CUST00834,1,FEMALE,44,No,No,Yes,0
CUST00835,1,Male,53,No,Yes,No,0
CUST00836,1,Male,53,No,Yes,Yes,0
CUST00837,1,MALE,43,No,Yes,Yes,1
CUST00838,1,FEMALE,60,No,No,No,0
CUST00839,1,MALE,44,No,No,No,0
CUST00840,1,FEMALE,37,No,No,No,0
CUST00841,1,female,28,No,No,Yes,3
CUST00842,1,FEMALE,55,No,No,Yes,3
CUST00843,1,Female,23,No,No,No,0
CUST00844,1,MALE,40,No,Yes,Yes,0
CUST00845,1,FEMALE,64,No,No,Yes,3
CUST00846,1,MALE,63,No,No,Yes,3
CUST00847,1,FEMALE,29,No,Yes,No,0
CUST00848,1,Male,30,No,Yes,No,0
CUST00849,1,MALE,79,Yes,Yes,Yes,1
CUST00850,1,female,77,Yes,Yes,Yes,3
CUST00851,1,female,60,No,Yes,Yes,3
CUST00852,1,FEMALE,22,No,Yes,Yes,0
CUST00853,1,female,54,No,Yes,Yes,2
CUST00854,1,female,48,No,Yes,No,0
CUST00855,1,MALE,26,No,Yes,No,0
CUST00856,1,FEMALE,68,Yes,No,Yes,3
CUST00857,1,MALE,46,No,No,No,0
CUST00858,1,FEMALE,57,No,No,Yes,1
CUST00859,1,female,58,No,Yes,Yes,0
CUST00860,1,FEMALE,28,No,No,Yes,0
CUST00861,1,FEMALE,40,No,Yes,No,0
CUST00862,1,Female,18,No,Yes,No,0
CUST00863,1,FEMALE,63,No,Yes,No,0
CUST00864,1,Female,38,No,Yes,No,0
CUST00865,1,MALE,53,No,No,No,0
CUST00866,1,Female,71,Yes,No,No,0
CUST00867,1,MALE,74,Yes,Yes,Yes,1
CUST00868,1,FEMALE,18,No,No,Yes,2
CUST00869,1,MALE,80,Yes,No,Yes,3
CUST00870,1,female,71,Yes,Yes,Yes,3
CUST00871,1,FEMALE,72,Yes,No,No,0
CUST00872,1,Female,57,No,No,No,0
CUST00873,1,Male,32,No,No,Yes,1
CUST00874,1,FEMALE,38,No,Yes,No,0
CUST00875,1,female,64,No,No,No,0
CUST00876,1,MALE,70,Yes,No,No,0
CUST00877,1,Female,26,No,Yes,No,0
CUST00878,1,Female,69,Yes,No,No,0
CUST00879,1,female,74,Yes,No,No,0
CUST00880,1,female,43,No,Yes,Yes,0
CUST00881,1,FEMALE,58,No,Yes,No,0
CUST00882,1,Male,52,No,No,No,0
CUST00883,1,Male,80,Yes,Yes,Yes,1
CUST00884,1,MALE,42,No,No,Yes,2
CUST00885,1,Female,55,No,Yes,Yes,0
CUST00886,1,FEMALE,19,No,Yes,Yes,2
CUST00887,1,Female,24,No,Yes,Yes,2
CUST00888,1,FEMALE,51,No,No,Yes,0
CUST00889,1,female,34,No,No,Yes,2
CUST00890,1,MALE,60,No,Yes,Yes,0
CUST00891,1,female,76,Yes,Yes,Yes,2
CUST00892,1,Female,68,Yes,No,No,0
CUST00893,1,MALE,71,Yes,Yes,No,0
CUST00894,1,FEMALE,41,No,Yes,Yes,2
CUST00895,1,FEMALE,42,No,Yes,Yes,0
CUST00896,1,MALE,69,Yes,No,Yes,2
CUST00897,1,female,50,No,No,No,0
CUST00898,1,MALE,66,Yes,Yes,Yes,2
CUST00899,1,female,46,No,Yes,No,0
CUST00900,1,MALE,80,Yes,No,No,0
CUST00901,1,female,39,No,No,No,0
CUST00902,1,Male,43,No,Yes,No,0
CUST00903,1,MALE,45,No,Yes,Yes,3
CUST00904,1,female,66,Yes,Yes,Yes,2
CUST00905,1,Female,66,Yes,No,Yes,1
CUST00906,1,Female,37,No,Yes,Yes,2
CUST00907,1,MALE,80,Yes,No,Yes,1
CUST00908,1,MALE,78,Yes,Yes,No,0
CUST00909,1,FEMALE,66,Yes,Yes,No,0
CUST00910,1,female,18,No,Yes,Yes,0
CUST00911,1,MALE,30,No,No,No,0
CUST00912,1,Female,68,Yes,No,No,0
CUST00913,1,Female,73,Yes,Yes,Yes,0
CUST00914,1,Female,79,Yes,Yes,No,0
CUST00915,1,female,49,No,Yes,No,0
CUST00916,1,Male,47,No,No,Yes,3
CUST00917,1,MALE,46,No,Yes,No,0
CUST00918,1,Male,66,Yes,Yes,Yes,0
CUST00919,1,female,62,No,No,No,0
CUST00920,1,MALE,47,No,No,No,0
CUST00921,1,FEMALE,33,No,Yes,Yes,1
CUST00922,1,MALE,57,No,No,No,0
CUST00923,1,MALE,36,No,No,No,0
CUST00924,1,MALE,35,No,No,Yes,0
CUST00925,1,MALE,18,No,No,No,0
CUST00926,1,MALE,64,No,No,No,0
CUST00927,1,female,83,Yes,No,Yes,0
CUST00928,1,MALE,55,No,No,Yes,2
CUST00929,1,female,68,Yes,No,No,0
CUST00930,1,MALE,80,Yes,Yes,No,0
CUST00931,1,MALE,21,No,Yes,Yes,1
CUST00932,1,female,18,No,No,No,0
CUST00933,1,MALE,25,No,No,Yes,1
CUST00934,1,Female,46,No,Yes,No,0
CUST00935,1,MALE,72,Yes,Yes,Yes,1
CUST00936,1,FEMALE,20,No,Yes,Yes,0
CUST00937,1,female,49,No,Yes,Yes,1
CUST00938,1,MALE,27,No,Yes,Yes,0
CUST00939,1,MALE,51,No,No,No,0
CUST00940,1,female,72,Yes,No,No,0
CUST00941,1,Male,49,No,Yes,Yes,0
CUST00942,1,Female,67,Yes,No,Yes,3
CUST00943,1,Female,24,No,Yes,Yes,3
CUST00944,1,MALE,25,No,Yes,No,0
CUST00945,1,female,82,Yes,No,Yes,0
CUST00946,1,FEMALE,74,Yes,No,No,0
CUST00947,1,MALE,84,Yes,No,No,0
CUST00948,1,Female,76,Yes,No,Yes,0
CUST00949,1,MALE,71,Yes,Yes,No,0
CUST00950,1,female,84,Yes,No,No,0
CUST00951,1,FEMALE,68,Yes,Yes,Yes,2
CUST00952,1,Male,25,No,No,No,0
CUST00953,1,FEMALE,51,No,No,Yes,3
CUST00954,1,MALE,52,No,Yes,No,0
CUST00955,1,Female,49,No,Yes,Yes,1
CUST00956,1,female,63,No,Yes,No,0
CUST00957,1,MALE,33,No,No,No,0
CUST00958,1,Male,54,No,Yes,No,0
CUST00959,1,female,71,Yes,No,Yes,3
CUST00960,1,female,31,No,Yes,No,0
CUST00961,1,female,72,Yes,Yes,No,0
CUST00962,1,MALE,65,Yes,No,No,0
CUST00963,1,Male,24,No,No,Yes,3
CUST00964,1,MALE,24,No,Yes,Yes,3
CUST00965,1,female,50,No,Yes,Yes,1
CUST00966,1,female,40,No,No,No,0
CUST00967,1,Female,36,No,No,No,0
CUST00968,1,FEMALE,36,No,Yes,Yes,0
CUST00969,1,MALE,53,No,Yes,Yes,3
CUST00970,1,Male,46,No,No,No,0
CUST00971,1,female,77,Yes,Yes,No,0
CUST00972,1,MALE,19,No,Yes,No,0
CUST00973,1,FEMALE,18,No,No,Yes,3
CUST00974,1,MALE,64,No,Yes,No,0
CUST00975,1,FEMALE,37,No,No,Yes,0
CUST00976,1,MALE,28,No,No,Yes,0
CUST00977,1,Female,19,No,Yes,Yes,2
CUST00978,1,MALE,84,Yes,No,Yes,3
CUST00979,1,Female,29,No,No,No,0
CUST00980,1,FEMALE,37,No,No,Yes,0
CUST00981,1,female,22,No,Yes,No,0
CUST00982,1,female,54,No,Yes,Yes,1
CUST00983,1,MALE,55,No,Yes,Yes,1
CUST00984,1,Male,26,No,No,Yes,2
CUST00985,1,MALE,70,Yes,No,Yes,3
CUST00986,1,Female,61,No,Yes,No,0
CUST00987,1,Female,41,No,Yes,No,0
CUST00988,1,FEMALE,47,No,No,No,0
CUST00989,1,MALE,76,Yes,Yes,No,0
CUST00990,1,FEMALE,31,No,No,Yes,0
CUST00991,1,Male,26,No,Yes,No,0
CUST00992,1,female,57,No,Yes,No,0
CUST00993,1,female,83,Yes,Yes,Yes,1
CUST00994,1,MALE,42,No,Yes,Yes,2
CUST00995,1,FEMALE,39,No,No,Yes,3
CUST00996,1,FEMALE,21,No,Yes,No,0
CUST00997,1,Male,43,No,No,No,0
CUST00998,1,FEMALE,75,Yes,No,Yes,1
CUST00999,1,Female,46,No,Yes,No,0
CUST01000,1,Female,54,No,No,Yes,2
CUST01001,1,Female,35,No,No,Yes,0
CUST01002,1,MALE,59,No,Yes,No,0
CUST01003,1,Female,58,No,Yes,Yes,1
CUST01004,1,Female,55,No,Yes,No,0
CUST01005,1,female,51,No,Yes,Yes,3
CUST01006,1,MALE,34,No,Yes,Yes,1
CUST01007,1,Female,54,No,Yes,Yes,0
CUST01008,1,Male,42,No,No,Yes,0
CUST01009,1,Female,44,No,No,No,0
CUST01010,1,MALE,74,Yes,Yes,Yes,2
CUST01011,1,FEMALE,48,No,No,Yes,0
CUST01012,1,female,23,No,No,No,0
CUST01013,1,female,57,No,No,Yes,3
CUST01014,1,MALE,29,No,Yes,No,0
CUST01015,1,Female,70,Yes,Yes,No,0
CUST01016,1,Male,27,No,Yes,No,0
CUST01017,1,Female,62,No,Yes,Yes,3
CUST01018,1,Female,34,No,No,No,0
CUST01019,1,Male,43,No,Yes,Yes,1
CUST01020,1,female,79,Yes,Yes,No,0
CUST01021,1,Female,63,No,Yes,No,0
CUST01022,1,FEMALE,81,Yes,No,No,0
CUST01023,1,FEMALE,19,No,No,Yes,1
CUST01024,1,MALE,71,Yes,No,No,0
CUST01025,1,MALE,82,Yes,Yes,No,0
CUST01026,1,Male,68,Yes,Yes,Yes,0
CUST01027,1,Male,70,Yes,No,No,0
CUST01028,1,MALE,53,No,No,No,0
CUST01029,1,Female,43,No,No,No,0
CUST01030,1,female,46,No,Yes,Yes,0
CUST01031,1,FEMALE,38,No,Yes,No,0
CUST01032,1,Male,28,No,No,Yes,0
CUST01033,1,MALE,57,No,No,Yes,0
CUST01034,1,FEMALE,28,No,No,Yes,1
CUST01035,1,Male,53,No,Yes,No,0
CUST01036,1,Male,76,Yes,Yes,No,0
CUST01037,1,Female,56,No,No,Yes,3
CUST01038,1,Male,71,Yes,No,Yes,2
CUST01039,1,female,72,Yes,Yes,Yes,1
CUST01040,1,Male,41,No,No,No,0
CUST01041,1,female,39,No,Yes,No,0
CUST01042,1,Female,73,Yes,Yes,No,0
CUST01043,1,female,50,No,No,Yes,1
CUST01044,1,FEMALE,53,No,Yes,Yes,3
CUST01045,1,Male,37,No,Yes,Yes,2
CUST01046,1,MALE,79,Yes,Yes,No,0
CUST01047,1,MALE,43,No,Yes,No,0
CUST01048,1,female,83,Yes,Yes,No,0
CUST01049,1,Female,57,No,Yes,Yes,3
CUST01050,1,female,34,No,No,No,0
CUST01051,1,female,18,No,Yes,No,0
CUST01052,1,female,78,Yes,Yes,Yes,0
CUST01053,1,FEMALE,60,No,Yes,No,0
CUST01054,1,FEMALE,59,No,Yes,No,0
CUST01055,1,female,42,No,Yes,No,0
CUST01056,1,Female,56,No,No,No,0
CUST01057,1,Male,52,No,Yes,Yes,2
CUST01058,1,MALE,20,No,Yes,Yes,1
CUST01059,1,FEMALE,61,No,No,Yes,0
CUST01060,1,Male,68,Yes,Yes,Yes,0
CUST01061,1,FEMALE,29,No,No,No,0
CUST01062,1,FEMALE,36,No,No,Yes,0
CUST01063,1,FEMALE,61,No,Yes,Yes,0
CUST01064,1,female,76,Yes,No,Yes,0
CUST01065,1,female,66,Yes,No,Yes,0
CUST01066,1,FEMALE,78,Yes,Yes,No,0
CUST01067,1,FEMALE,34,No,Yes,Yes,2
CUST01068,1,MALE,74,Yes,No,No,0
CUST01069,1,Male,72,Yes,No,No,0
CUST01070,1,Male,64,No,Yes,No,0
CUST01071,1,Female,29,No,Yes,Yes,0
CUST01072,1,Female,79,Yes,Yes,No,0
CUST01073,1,Female,25,No,Yes,Yes,2
CUST01074,1,female,38,No,Yes,Yes,2
CUST01075,1,female,42,No,No,No,0
CUST01076,1,MALE,29,No,No,No,0
CUST01077,1,female,32,No,No,No,0
CUST01078,1,Female,76,Yes,No,No,0
CUST01079,1,FEMALE,43,No,Yes,No,0
CUST01080,1,Female,43,No,No,No,0
CUST01081,1,MALE,64,No,No,Yes,3
CUST01082,1,FEMALE,49,No,No,Yes,3
CUST01083,1,female,27,No,Yes,No,0
CUST01084,1,FEMALE,33,No,Yes,Yes,2
CUST01085,1,MALE,34,No,Yes,Yes,0
CUST01086,1,female,40,No,Yes,Yes,3
CUST01087,1,Male,43,No,No,Yes,0
CUST01088,1,Female,24,No,No,Yes,0
CUST01089,1,Female,31,No,No,No,0
CUST01090,1,MALE,24,No,No,No,0
CUST01091,1,MALE,26,No,No,Yes,3
CUST01092,1,Female,65,Yes,No,Yes,3
CUST01093,1,FEMALE,76,Yes,No,No,0
CUST01094,1,Male,56,No,No,No,0
CUST01095,1,Male,35,No,Yes,Yes,3
CUST01096,1,MALE,76,Yes,No,No,0
CUST01097,1,MALE,34,No,No,No,0
CUST01098,1,FEMALE,31,No,Yes,Yes,0
CUST01099,1,MALE,48,No,No,Yes,1
CUST01100,1,Male,41,No,No,No,0
CUST01101,1,Female,77,Yes,Yes,Yes,1
CUST01102,1,Male,62,No,Yes,Yes,3
CUST01103,1,FEMALE,20,No,No,Yes,0
CUST01104,1,Female,54,No,Yes,Yes,1
CUST01105,1,Female,60,No,Yes,No,0
CUST01106,1,Male,57,No,Yes,Yes,3
CUST01107,1,Female,72,Yes,Yes,No,0
CUST01108,1,Female,56,No,No,Yes,0
CUST01109,1,MALE,32,No,Yes,Yes,0
CUST01110,1,Female,21,No,Yes,Yes,0
CUST01111,1,FEMALE,42,No,No,Yes,0
CUST01112,1,Female,30,No,Yes,Yes,0
CUST01113,1,MALE,50,No,Yes,Yes,0
CUST01114,1,female,33,No,Yes,Yes,0
CUST01115,1,female,59,No,No,Yes,3
CUST01116,1,FEMALE,83,Yes,Yes,No,0
CUST01117,1,FEMALE,72,Yes,Yes,No,0
CUST01118,1,Female,59,No,Yes,No,0
CUST01119,1,Female,51,No,Yes,No,0
CUST01120,1,female,47,No,Yes,No,0
CUST01121,1,female,30,No,Yes,Yes,3
CUST01122,1,Male,30,No,No,Yes,2
CUST01123,1,female,35,No,Yes,Yes,3
CUST01124,1,female,49,No,No,Yes,3
CUST01125,1,FEMALE,56,No,No,No,0
CUST01126,1,Male,63,No,No,No,0
CUST01127,1,Male,46,No,No,No,0
CUST01128,1,Female,79,Yes,Yes,No,0
CUST01129,1,Female,79,Yes,Yes,Yes,2
CUST01130,1,Male,74,Yes,Yes,Yes,3
CUST01131,1,Male,33,No,Yes,Yes,1
CUST01132,1,Female,73,Yes,Yes,No,0
CUST01133,1,FEMALE,27,No,Yes,No,0
CUST01134,1,FEMALE,47,No,No,Yes,1
CUST01135,1,FEMALE,42,No,Yes,Yes,3
CUST01136,1,FEMALE,22,No,Yes,Yes,3
CUST01137,1,Female,82,Yes,No,No,0
CUST01138,1,MALE,66,Yes,Yes,No,0
CUST01139,1,female,20,No,No,Yes,3
CUST01140,1,female,62,No,Yes,No,0
CUST01141,1,female,31,No,Yes,Yes,3
CUST01142,1,female,47,No,No,Yes,2
CUST01143,1,Female,35,No,Yes,Yes,2
CUST01144,1,MALE,79,Yes,Yes,No,0
CUST01145,1,Female,54,No,No,No,0
CUST01146,1,MALE,42,No,Yes,No,0
CUST01147,1,Female,65,Yes,Yes,No,0
CUST01148,1,Male,82,Yes,Yes,No,0
CUST01149,1,MALE,70,Yes,Yes,Yes,3
CUST01150,1,female,32,No,No,Yes,3
