ID,Zip Code,Population
1664,71357,41823
1665,53354,11853
1666,64940,58468
1667,54498,32391
1668,84782,43613
1669,60157,22160
1670,45097,92669
1671,75441,7378
1672,61149,51243
1673,91660,7098
1674,82006,91930
1675,20385,56018
1676,92602,54632
1677,40366,90527
1678,48540,45563
1679,95498,57644
1680,94329,48361
1681,46061,20093
1682,84931,88787
1683,53744,29202
1684,99875,16760
1685,41855,46212
1686,12171,67682
1687,82184,42455
1688,89884,43310
1689,12043,87217
1690,50222,66664
1691,68963,7645
1692,13835,92535
1693,23406,34662
1694,11733,61105
1695,59852,85766
1696,65842,21951
1697,77484,35233
1698,87828,71697
1699,79121,80933
1700,17838,86963
1701,59419,29701
1702,53056,66979
1703,25260,48794
1704,58462,62156
1705,41157,82713
1706,19613,11599
1707,16050,79876
1708,32103,96878
1709,79467,51233
1710,31173,26487
1711,74203,92926
1712,91566,10102
1713,93770,55833
1714,56747,41839
1715,58970,47432
1716,34750,76687
1717,36150,97503
1718,10341,64119
1719,66453,6190
1720,97025,67237
1721,96076,44580
1722,50017,35666
1723,70527,88930
1724,14701,50901
1725,55619,45768
1726,31763,47674
1727,54332,70262
1728,17477,48905
1729,53553,84534
1730,49385,98117
1731,70327,19131
1732,66350,7788
1733,12368,56493
1734,38587,92846
1735,31514,37931
1736,29578,99398
1737,31685,50087
1738,99249,86178
1739,27824,48492
1740,10996,45201
1741,36071,60916
1742,58948,41646
1743,43290,94148
1744,36244,6718
1745,83493,31988
1746,87702,93625
1747,19186,57023
1748,77130,7596
1749,23793,54599
1750,23446,35976
1751,60805,44462
1752,42210,63921
1753,18000,18930
1754,18127,45283
1755,40171,40319
1756,80481,13063
1757,73542,71688
1758,82241,11940
1759,19754,58370
1760,58290,39537
1761,23431,44744
1762,15413,33251
1763,98568,59948
1764,56089,97631
1765,16331,98897
1766,88509,94178
1767,19406,45607
1768,68010,65860
1769,48582,38532
1770,99301,91261
1771,69434,61203
1772,42839,83211
1773,82361,87343
1774,30056,71841
1775,45890,97341
1776,50850,21277
1777,11437,91020
1778,17039,20167
1779,90826,78367
1780,92399,32356
1781,16474,77051
1782,17599,89251
1783,20096,69539
1784,50326,13614
1785,67200,28004
1786,68239,98061
1787,32689,54517
1788,33411,46844
1789,95216,36336
1790,18131,41823
1791,24450,16441
1792,71984,51253
1793,88465,74913
1794,44185,6672
1795,56292,38549
1796,42628,22364
1797,83099,85875
1798,46671,13330
1799,17402,15829
1800,54578,89135
1801,37790,61304
1802,19453,23035
1803,68725,87714
1804,45505,94909
1805,53627,60694
1806,65463,97010
1807,65518,25590
1808,50003,17356
1809,31709,88655
1810,92490,25552
1811,26132,9805
1812,91375,47127
1813,47476,27435
1814,87039,36097
1815,13823,95237
1816,94191,9521
1817,23181,28417
1818,28262,49307
1819,41598,57881
1820,19020,94423
1821,25568,98452
1822,34638,21654
1823,49558,74833
1824,36025,53811
1825,86224,91419
1826,58407,67095
1827,76151,63209
1828,30571,63887
1829,69327,24854
1830,18380,34126
1831,75560,96092
1832,22712,99020
1833,49657,53497
1834,49195,24596
1835,96923,12342
1836,57121,81140
1837,78396,8172
1838,91075,53563
1839,59732,51704
1840,96865,54849
1841,49198,42383
1842,38961,93545
1843,35153,88990
1844,71938,15449
1845,47060,85835
1846,29657,33492
1847,97508,37489
1848,22941,31142
1849,82104,16894
1850,49464,57849
1851,56035,78589
1852,43531,76921
1853,14982,16347
1854,91558,10050
1855,80061,36466
1856,34323,18757
1857,21754,27534
1858,41553,14260
1859,39303,10613
1860,92553,89774
1861,65440,23833
1862,67128,71522
1863,84806,86376
1864,84599,10136
1865,25998,85279
1866,19250,84928
1867,54122,64766
1868,22920,8182
1869,33654,9603
1870,41205,38039
1871,47924,99784
1872,21064,31902
1873,63768,47114
1874,70708,11843
1875,12095,66348
1876,35136,64330
1877,39175,48818
1878,92751,67320
1879,11376,71740
1880,46450,90221
1881,19769,6777
1882,60715,27828
1883,66510,23806
1884,51914,96047
1885,87242,54741
1886,54582,92547
1887,78456,90679
1888,67110,79969
1889,72002,53973
1890,47002,86237
1891,31374,73650
1892,19974,74884
1893,53322,28533
1894,83395,85398
1895,31376,32926
1896,53438,79325
1897,24791,70672
1898,77295,38879
1899,59702,75839
1900,67238,46310
1901,61027,69768
1902,88920,12333
1903,11341,20531
1904,92799,88512
1905,27673,53972
1906,73470,29489
1907,64804,13074
1908,84104,76812
1909,36651,44103
1910,86279,22669
1911,68053,85031
1912,67552,18041
1913,34871,11942
1914,40450,14114
1915,73717,87713
1916,73614,76378
1917,34772,29755
1918,84046,51792
1919,82915,24775
1920,72772,14911
1921,69086,38966
1922,78405,20751
1923,62077,76730
1924,32709,97916
1925,80057,25842
1926,38138,59038
1927,78932,38855
1928,34922,22975
1929,36416,43128
1930,58186,83839
1931,11141,31121
1932,40762,97406
1933,80954,23682
1934,42604,51818
1935,79021,67309
1936,37818,93410
1937,26050,82923
1938,18143,86663
1939,35884,27371
1940,41845,70211
1941,58913,93196
1942,95308,40974
1943,25813,51864
1944,17000,33299
1945,32712,52366
1946,51113,83703
1947,90145,65844
1948,43215,48498
1949,83361,43435
1950,48521,54086
1951,19713,84126
1952,79901,65299
1953,32039,28597
1954,13122,51543
1955,95349,8763
1956,60246,19785
1957,33681,36417
1958,66672,76079
1959,83118,55977
1960,52679,53303
1961,70932,85072
1962,55567,61907
1963,58064,79614
1964,75478,92198
1965,89266,77713
1966,78542,85861
1967,44298,93028
1968,76825,23809
1969,35721,82453
1970,85701,14060
1971,35764,88540
1972,70953,57587
1973,68672,90691
1974,72214,15276
1975,20452,14162
1976,89568,75782
1977,23305,14726
1978,43472,11053
1979,18874,20974
1980,30164,81872
1981,82768,84734
1982,89629,32476
1983,46097,62785
1984,11385,8850
1985,58971,35835
1986,17062,22737
1987,96088,81863
1988,79993,53773
1989,44010,12804
1990,25312,21967
1991,17808,14468
1992,93380,30418
1993,77136,41335
1994,67484,8562
1995,66725,80390
1996,56977,30393
1997,59946,74879
1998,76545,22959
1999,34574,77479
2000,13019,53439
2001,41831,83929
2002,82752,29648
2003,41926,60364
2004,56242,6058
2005,83640,18321
2006,85501,39384
2007,26007,91356
2008,58005,66565
2009,94999,92547
2010,19127,78481
2011,24297,59478
2012,58176,71297
2013,18090,47614
2014,68783,49293
2015,78125,82321
2016,35401,29088
2017,90924,46113
2018,38755,78171
2019,60867,31887
2020,90804,21805
2021,36461,78936
2022,83207,5575
2023,10829,36673
2024,38258,80634
2025,91390,88898
2026,37526,32169
2027,91728,90370
2028,93972,23651
2029,65717,72359
2030,33128,71347
2031,20281,47326
2032,65659,40924
2033,60520,31699
2034,89704,77096
2035,99555,14218
2036,43059,72442
2037,26650,84860
2038,80296,84315
2039,34628,23853
2040,63268,55628
2041,32380,71241
2042,61595,43629
2043,86261,75039
2044,58131,62263
2045,74276,76732
2046,78883,57399
2047,49792,59630
2048,43862,66986
2049,23509,95522
2050,19592,83939
2051,86555,30874
2052,53816,65927
2053,75779,67075
2054,99151,60746
2055,17014,58325
2056,33747,80230
2057,24213,8171
2058,18722,64141
2059,74706,44652
2060,28768,10717
2061,89773,78752
2062,16300,20388
2063,91026,10804
2064,84159,39749
2065,72060,85674
2066,73991,99290
2067,39284,43596
2068,73195,36740
2069,43520,37160
2070,17006,34338
2071,33714,71293
2072,43354,86397
2073,67911,17921
2074,98313,37273
2075,11988,68851
2076,11973,68890
2077,49811,14098
2078,73940,81815
2079,75611,79913
2080,99488,74308
2081,70365,67795
2082,97294,77075
2083,47516,48261
2084,57527,68560
2085,71034,44149
2086,93662,20005
2087,28305,83654
2088,28925,9324
2089,42417,69821
2090,54777,18578
2091,82566,40018
2092,77995,43815
2093,68459,74759
2094,76270,83291
2095,66753,27386
2096,25814,24887
2097,86723,78833
2098,23851,96619
2099,39386,8949
2100,61247,92853
2101,86521,33801
2102,39050,17464
2103,91103,83942
2104,48313,40070
2105,69419,67212
2106,34541,97312
2107,38609,96439
2108,28884,18275
2109,16461,25839
2110,13181,23736
2111,94337,96200
2112,30710,90541
2113,27625,15834
2114,71901,9913
2115,65934,27874
2116,33607,61439
2117,69627,26330
2118,33614,89483
2119,12944,43851
2120,41111,92502
2121,82849,46117
2122,36023,55292
2123,30934,58491
2124,45547,19592
2125,70832,76008
2126,61023,12879
2127,25474,72733
2128,76940,59852
2129,44262,71847
2130,87914,5948
2131,55025,61242
2132,16671,88660
2133,94689,15343
2134,12990,96860
2135,79499,59145
2136,55022,8993
2137,65484,86460
2138,72098,94577
2139,73028,14888
2140,33827,72179
2141,48802,75950
2142,51367,36853
2143,71826,68533
2144,66723,22614
2145,99452,61643
2146,77966,65152
2147,67176,17004
2148,63954,21708
2149,75621,35048
2150,33930,52451
2151,55263,88719
2152,85878,75677
2153,48791,54096
2154,79799,22003
2155,74717,84648
2156,55363,79857
2157,37662,31042
2158,77564,22772
2159,72798,56636
2160,55187,65164
2161,81442,13651
2162,32716,24178
2163,82991,60269
2164,10205,65785
2165,78449,57994
2166,34270,22001
2167,99642,5996
2168,49457,51517
2169,89123,56568
2170,25521,59598
2171,38160,53494
2172,34146,79954
2173,38944,62920
2174,59298,38430
2175,47960,13685
2176,26390,70715
2177,61890,7183
2178,50794,50132
2179,66148,13877
2180,18709,66417
2181,31433,76308
2182,51923,72607
2183,36628,41042
2184,44940,37863
2185,87415,98147
2186,38471,65418
2187,18916,97827
2188,62087,63918
2189,50806,37658
2190,77563,20852
2191,79040,57869
2192,77194,88613
2193,37007,98370
2194,57709,83966
2195,97272,95934
2196,60720,50974
2197,71983,89407
2198,22936,22011
2199,96167,66316
2200,46604,65714
2201,39125,9574
2202,49562,37699
2203,56229,14177
2204,70177,92437
2205,34878,80425
2206,58511,44210
2207,88350,10928
2208,63047,63761
2209,51947,83180
2210,71686,92460
2211,80915,64088
2212,83635,86043
2213,76289,35325
2214,72154,87025
2215,41489,17229
2216,32881,51287
2217,76359,60275
2218,87021,79535
2219,21780,73849
2220,51437,57190
2221,26716,90633
2222,14627,76520
2223,17111,7826
2224,12710,38441
2225,34322,21381
2226,28098,21423
2227,56802,85524
2228,53058,57951
2229,17414,98964
2230,21303,83817
2231,93781,39800
2232,27083,42658
2233,26538,46534
2234,53301,96195
2235,27804,93231
2236,21262,67276
2237,87725,58179
2238,96166,51164
2239,15234,10070
2240,50566,92034
2241,22268,19639
2242,93313,66110
2243,91791,30999
2244,85590,69640
2245,99789,58904
2246,83154,53764
2247,77890,22351
2248,76833,74237
2249,47379,66882
2250,17408,40707
2251,22610,37778
2252,43719,85351
2253,83042,78675
2254,83514,80157
2255,48616,32059
2256,81602,49718
2257,59607,21629
2258,32452,51577
2259,82381,7610
2260,60063,83647
2261,21182,80628
2262,56590,94412
2263,60729,14496
2264,90128,64895
2265,91476,10875
2266,27828,61547
2267,46208,18945
2268,51395,14944
2269,36812,48148
2270,64023,37712
2271,73438,81589
2272,71899,18155
2273,23808,70063
2274,48532,35946
2275,61168,21323
2276,35225,58831
2277,94173,75822
2278,78376,62059
2279,62914,78328
2280,20505,81105
2281,27299,8867
2282,39462,15597
2283,72242,96392
2284,82968,90887
2285,62876,41059
2286,91428,98580
2287,98617,80146
2288,28134,15630
2289,86590,81985
2290,73811,41703
2291,51673,88224
2292,25024,46291
2293,47384,59253
2294,84948,28680
2295,25290,44544
2296,50335,27077
2297,74397,69277
2298,24589,66804
2299,39460,86730
2300,17312,33292
2301,48591,80757
2302,47508,37322
2303,41525,95533
2304,61537,5155
2305,39743,75256
2306,17192,6996
2307,74838,94593
2308,16127,97844
2309,63796,21107
2310,22301,18500
2311,82183,30602
2312,74986,69334
2313,82754,53617
2314,62377,47415
2315,77303,64104
2316,74806,12043
2317,72918,97123
2318,98375,36848
2319,45463,62833
2320,42556,29166
2321,54836,11688
2322,11529,62268
2323,14185,92216
2324,39476,99661
2325,66477,11432
2326,51726,78497
2327,58658,75514
2328,60372,30088
2329,62023,31379
2330,87681,28780
2331,10601,94895
2332,25497,23155
2333,71671,7871
2334,12170,87782
2335,29095,68644
2336,43319,89624
2337,44280,50065
2338,67796,60553
2339,92922,79976
2340,13784,59929
2341,42572,65997
2342,70417,48495
2343,66664,27356
2344,21324,31700
2345,48366,34251
2346,67816,80397
2347,88650,69636
2348,42012,83899
2349,18376,44668
2350,96053,79449
2351,59337,36639
2352,84133,27945
2353,32789,11567
2354,31849,27216
2355,88946,82564
2356,54877,22264
2357,98411,70658
2358,33402,80363
2359,66876,48566
2360,65566,84780
2361,53261,41338
2362,66121,66484
2363,29590,62924
2364,46444,79526
2365,55985,75108
2366,41771,29162
2367,49280,30913
2368,99161,6251
2369,89264,67324
2370,29389,43528
2371,27398,80512
2372,98253,89915
2373,94774,97974
2374,23168,22011
2375,99524,59737
2376,16492,72393
2377,29593,55072
2378,71430,60383
2379,21484,76762
2380,86847,76083
2381,72486,64370
2382,17625,82651
2383,71411,28793
2384,42068,88360
2385,74517,42705
2386,76102,19024
2387,80628,72283
2388,26796,8185
2389,12102,79628
2390,89702,84409
2391,50435,15069
2392,34442,19730
2393,81395,64704
2394,56906,98231
2395,73624,80905
2396,72719,42220
2397,28436,42780
2398,32491,41636
2399,11534,37280
2400,48342,50739
2401,28290,80120
2402,53545,37551
2403,32194,48479
2404,56149,82112
2405,86865,88678
2406,64153,92535
2407,21326,66385
2408,19817,68933
2409,59566,54178
2410,72661,20634
2411,19601,67587
2412,53805,63809
2413,66224,37812
2414,90074,9382
2415,37843,74566
2416,10807,26337
2417,18927,62775
2418,96052,43729
2419,34837,23540
2420,39686,20011
2421,43575,89987
2422,28787,32402
2423,41428,92279
2424,27825,94322
2425,46638,25104
2426,12237,31191
2427,58811,45976
2428,85041,12272
2429,75484,86396
2430,41713,56136
2431,15576,35977
2432,17103,66213
2433,12647,45941
2434,81100,77080
2435,69029,72591
2436,78146,71832
2437,86144,66329
2438,89014,77095
2439,84652,75631
2440,79535,43141
2441,56235,32277
2442,24018,17012
2443,60828,86136
2444,25165,44873
2445,71842,85829
2446,46510,20399
2447,84225,78130
2448,81556,47813
2449,59388,62475
2450,61592,33888
2451,32867,70754
2452,26317,82895
2453,23609,58798
2454,23989,88096
2455,68095,92059
2456,99236,85879
2457,73039,80305
2458,74199,54285
2459,19426,50922
2460,40606,49508
2461,99111,28594
2462,26455,24537
2463,80222,33442
2464,78843,47037
2465,93763,52917
2466,37164,86648
2467,20186,23736
2468,72480,6194
2469,38876,90648
2470,21798,49392
2471,27047,95226
2472,18905,90695
2473,80649,97961
2474,22511,57098
2475,40367,54871
2476,95464,24649
2477,73743,88747
2478,20897,55132
2479,58325,29606
2480,51136,45464
2481,95337,20281
2482,89495,16730
2483,16901,83800
2484,39591,47783
2485,67738,33361
2486,47380,58826
2487,51188,46893
2488,71649,24793
2489,28732,62339
2490,48638,38008
2491,46126,95633
2492,12497,92906
2493,48312,12826
2494,47981,59458
2495,44654,57426
2496,30478,92651
2497,86895,56530
2498,25787,26986
2499,13741,45924
2500,32654,81060
2501,21288,53761
2502,68479,78103
2503,12549,24936
2504,70918,92842
2505,70917,99116
2506,84883,80538
2507,57108,75084
2508,30331,17418
2509,23178,64887
2510,75852,86390
2511,86682,60901
2512,30368,36794
2513,85679,54928
2514,98860,90076
2515,59126,23995
2516,61439,99379
2517,39152,15635
2518,83261,97045
2519,62580,13486
2520,11172,78473
2521,56285,20412
2522,92702,34816
2523,89328,86687
2524,24933,53434
2525,36482,50010
2526,87200,95381
2527,20414,13594
2528,86755,19245
2529,22017,33909
2530,27951,95518
2531,58755,73879
2532,24828,46542
2533,12301,70552
2534,79239,79781
2535,46042,82319
2536,94598,95917
2537,76107,60483
2538,55874,40466
2539,57711,60348
2540,60213,93998
2541,24730,29988
2542,75476,90808
2543,80875,83912
2544,45887,93092
2545,17142,48465
2546,14411,54438
2547,86357,75479
2548,26296,12649
2549,66459,75477
2550,36297,70374
2551,97278,16635
2552,72511,17722
2553,57017,59380
2554,96143,61569
2555,93233,33431
2556,18899,71938
2557,20236,6875
2558,62963,12465
2559,14951,98149
2560,93872,65841
2561,80908,41267
2562,48414,9818
2563,17980,96983
2564,76917,84803
2565,65492,6639
2566,69137,71222
2567,93962,62329
2568,97847,28925
2569,73048,85277
2570,13466,89500
2571,34731,45922
2572,88740,54997
2573,47069,41606
2574,91886,62848
2575,44226,67884
2576,56104,57125
2577,74520,27091
2578,26359,67745
2579,34980,20367
2580,26880,48314
2581,46791,55609
2582,74828,51280
2583,96487,41498
2584,73511,35014
2585,98755,82937
2586,16168,31108
2587,79400,44893
2588,74383,5665
2589,61353,28249
2590,73163,37867
2591,56870,97291
2592,28972,70655
2593,67157,31473
2594,66493,90240
2595,18531,56930
2596,29847,20164
2597,95687,8007
2598,46571,31114
2599,81529,10763
2600,62343,13896
2601,97683,7073
2602,29019,85216
2603,65305,45615
2604,47992,9558
2605,73344,92607
2606,32516,30498
2607,83865,68836
2608,55757,56522
2609,88174,93084
2610,84168,55090
2611,54123,72276
2612,37430,96352
2613,45507,44893
2614,44511,52002
2615,30022,61644
2616,87114,76151
2617,83905,95497
2618,34034,8282
2619,42069,65442
2620,86774,80401
2621,54458,9825
2622,54732,48201
2623,78748,74367
2624,90984,90267
2625,60471,30264
2626,54661,46637
2627,42376,70767
2628,22263,51180
2629,65579,49449
2630,99433,13379
2631,96271,60556
2632,56026,5203
2633,39666,61464
2634,63217,99690
2635,23398,9153
2636,97641,73641
2637,78770,96296
2638,31779,55709
2639,20292,23931
2640,27588,95798
2641,79509,16517
2642,53050,58507
2643,44868,56268
2644,14892,24085
2645,36604,22296
2646,53826,99587
2647,67685,78930
2648,83336,62838
2649,95410,14564
2650,34039,24781
2651,14171,57298
2652,55308,96487
2653,79728,14630
2654,65455,27561
2655,55720,67850
2656,80970,98351
2657,76057,51268
2658,99053,66084
2659,39799,85158
2660,88901,79407
2661,29515,96752
2662,27017,50893
2663,18847,36963
2664,27433,31199
2665,42643,66197
2666,16991,44454
2667,90061,66465
2668,45948,80719
2669,90870,33030
2670,43514,24223
2671,36084,61896
2672,88827,10769
2673,38040,23745
2674,44691,89959
2675,14267,62706
2676,99158,17273
2677,86999,43269
2678,46859,91769
2679,69172,16326
2680,31607,67226
2681,45124,75475
2682,89450,77142
2683,15841,73324
2684,22530,10549
2685,47830,16377
2686,84616,36242
2687,60541,25652
2688,74645,34456
2689,51405,21525
2690,22500,31155
2691,80494,26844
2692,29207,11181
2693,48236,32670
2694,33127,30670
2695,72864,22327
2696,28205,43326
2697,61706,57442
2698,35232,26848
2699,44924,33789
2700,34910,58572
2701,76099,42895
2702,65360,26396
2703,23672,52515
2704,73306,50506
2705,53845,95275
2706,96149,96996
2707,64262,62007
2708,39708,25604
2709,89330,98343
2710,90474,49244
2711,69081,95904
2712,87776,21595
2713,34430,75057
2714,71078,90867
2715,86861,22857
2716,97234,85912
2717,15262,84628
2718,94706,86323
2719,10356,41940
2720,31843,65351
